  Md  st F   Teff  logG  Met    CaK         CaH             FeI         Hdel
  1 134 0  3835.9 0.80 -0.5   0.417E+02   0.482E+02   0.133E+03   0.127E+03
  1 135 0  3802.4 0.74 -0.5   0.417E+02   0.482E+02   0.134E+03   0.128E+03
  1 136 0  3769.5 0.67 -0.5   0.417E+02   0.482E+02   0.134E+03   0.128E+03
  1 137 0  3737.0 0.60 -0.5   0.417E+02   0.482E+02   0.134E+03   0.128E+03
  1 138 0  3702.4 0.54 -0.5   0.417E+02   0.482E+02   0.134E+03   0.128E+03
  1 139 0  3670.8 0.47 -0.5   0.417E+02   0.482E+02   0.134E+03   0.128E+03
  1 140 0  3640.1 0.41 -0.5   0.417E+02   0.482E+02   0.134E+03   0.128E+03
  1 141 0  3605.2 0.34 -0.5   0.417E+02   0.483E+02   0.134E+03   0.128E+03
  1 142 0  3577.9 0.28 -0.5   0.417E+02   0.483E+02   0.134E+03   0.128E+03
  1 143 0  3541.1 0.20 -0.5   0.417E+02   0.483E+02   0.134E+03   0.128E+03
  1 144 0  3508.6 0.13 -0.5   0.417E+02   0.483E+02   0.134E+03   0.128E+03
  1 145 0  3476.4 0.06 -0.5   0.417E+02   0.483E+02   0.134E+03   0.128E+03
  1 146 0  3444.6-0.01 -0.5   0.417E+02   0.483E+02   0.134E+03   0.128E+03
  1 147 0  3413.0-0.09 -0.5   0.417E+02   0.483E+02   0.134E+03   0.128E+03
  1 148 0  3381.7-0.16 -0.5   0.417E+02   0.483E+02   0.134E+03   0.128E+03
  1 149 0  3350.7-0.23 -0.5   0.417E+02   0.483E+02   0.134E+03   0.128E+03
  1   1 0  2806.7 5.34 -0.5   0.000E+00   0.000E+00   0.000E+00   0.000E+00
  1   2 0  2853.3 5.32 -0.5   0.000E+00   0.000E+00   0.000E+00   0.000E+00
  1   3 0  2900.6 5.30 -0.5   0.000E+00   0.000E+00   0.000E+00   0.000E+00
  1   4 0  2948.5 5.27 -0.5   0.000E+00   0.000E+00   0.000E+00   0.000E+00
  1   5 0  2997.0 5.25 -0.5   0.108E-02   0.109E-02   0.202E-02   0.205E-02
  1   6 0  3045.9 5.23 -0.5   0.254E-02   0.254E-02   0.476E-02   0.474E-02
  1   7 0  3095.2 5.22 -0.5   0.453E-02   0.452E-02   0.851E-02   0.827E-02
  1   8 0  3144.7 5.20 -0.5   0.723E-02   0.720E-02   0.136E-01   0.129E-01
  1   9 0  3194.4 5.18 -0.5   0.109E-01   0.108E-01   0.205E-01   0.190E-01
  1  10 0  3243.9 5.17 -0.5   0.164E-01   0.162E-01   0.309E-01   0.278E-01
  1  11 0  3293.1 5.15 -0.5   0.245E-01   0.241E-01   0.461E-01   0.404E-01
  1  12 0  3341.8 5.14 -0.5   0.362E-01   0.354E-01   0.678E-01   0.580E-01
  1  13 0  3390.0 5.12 -0.5   0.527E-01   0.515E-01   0.985E-01   0.821E-01
  1  14 0  3437.5 5.11 -0.5   0.756E-01   0.736E-01   0.141E+00   0.115E+00
  1  15 0  3484.4 5.09 -0.5   0.106E+00   0.103E+00   0.197E+00   0.157E+00
  1  16 0  3530.5 5.08 -0.5   0.145E+00   0.140E+00   0.267E+00   0.209E+00
  1  17 0  3575.8 5.06 -0.5   0.190E+00   0.183E+00   0.349E+00   0.269E+00
  1  18 0  3620.3 5.04 -0.5   0.244E+00   0.234E+00   0.446E+00   0.339E+00
  1  19 0  3664.0 5.02 -0.5   0.306E+00   0.294E+00   0.558E+00   0.419E+00
  1  20 0  3707.1 4.99 -0.5   0.376E+00   0.361E+00   0.687E+00   0.509E+00
  1  21 0  3750.5 4.96 -0.5   0.455E+00   0.436E+00   0.830E+00   0.608E+00
  1  22 0  3795.3 4.94 -0.5   0.540E+00   0.516E+00   0.984E+00   0.714E+00
  1  23 0  3842.5 4.91 -0.5   0.630E+00   0.601E+00   0.115E+01   0.825E+00
  1  24 0  3893.0 4.88 -0.5   0.724E+00   0.691E+00   0.132E+01   0.941E+00
  1  25 0  3947.4 4.85 -0.5   0.823E+00   0.784E+00   0.150E+01   0.106E+01
  1  26 1  4006.0 4.83 -0.5   0.928E+00   0.883E+00   0.169E+01   0.119E+01
  1  27 1  4068.9 4.81 -0.5   0.104E+01   0.987E+00   0.188E+01   0.132E+01
  1  28 1  4136.2 4.79 -0.5   0.114E+01   0.111E+01   0.205E+01   0.152E+01
  1  29 1  4207.8 4.77 -0.5   0.125E+01   0.122E+01   0.221E+01   0.172E+01
  1  30 1  4283.4 4.75 -0.5   0.134E+01   0.133E+01   0.238E+01   0.195E+01
  1  31 1  4361.9 4.74 -0.5   0.145E+01   0.145E+01   0.257E+01   0.220E+01
  1  32 1  4443.0 4.73 -0.5   0.156E+01   0.157E+01   0.278E+01   0.249E+01
  1  33 1  4526.2 4.72 -0.5   0.168E+01   0.171E+01   0.302E+01   0.283E+01
  1  34 1  4611.3 4.71 -0.5   0.181E+01   0.186E+01   0.331E+01   0.322E+01
  1  35 1  4698.4 4.70 -0.5   0.195E+01   0.202E+01   0.363E+01   0.368E+01
  1  36 1  4786.7 4.69 -0.5   0.209E+01   0.219E+01   0.401E+01   0.420E+01
  1  37 1  4877.7 4.68 -0.5   0.225E+01   0.237E+01   0.443E+01   0.479E+01
  1  38 1  4970.6 4.67 -0.5   0.241E+01   0.256E+01   0.492E+01   0.545E+01
  1  39 1  5064.9 4.66 -0.5   0.264E+01   0.285E+01   0.578E+01   0.646E+01
  1  40 1  5159.9 4.64 -0.5   0.291E+01   0.321E+01   0.681E+01   0.763E+01
  1  41 1  5255.8 4.63 -0.5   0.326E+01   0.364E+01   0.803E+01   0.898E+01
  1  42 1  5352.6 4.62 -0.5   0.367E+01   0.417E+01   0.948E+01   0.105E+02
  1  43 1  5449.0 4.60 -0.5   0.419E+01   0.482E+01   0.112E+02   0.123E+02
  1  44 1  5545.0 4.58 -0.5   0.483E+01   0.562E+01   0.133E+02   0.144E+02
  1  45 1  5639.4 4.55 -0.5   0.564E+01   0.660E+01   0.158E+02   0.169E+02
  1  46 1  5727.7 4.52 -0.5   0.664E+01   0.782E+01   0.188E+02   0.197E+02
  1  47 1  5810.2 4.48 -0.5   0.788E+01   0.930E+01   0.225E+02   0.231E+02
  1  48 1  5884.2 4.43 -0.5   0.942E+01   0.111E+02   0.269E+02   0.271E+02
  1  49 1  5938.9 4.36 -0.5   0.113E+02   0.133E+02   0.320E+02   0.317E+02
  1  50 1  5959.1 4.28 -0.5   0.130E+02   0.153E+02   0.367E+02   0.358E+02
  1  51 1  5940.6 4.22 -0.5   0.141E+02   0.166E+02   0.400E+02   0.386E+02
  1  52 1  5889.9 4.15 -0.5   0.150E+02   0.176E+02   0.424E+02   0.408E+02
  1  53 1  5819.4 4.09 -0.5   0.155E+02   0.182E+02   0.440E+02   0.423E+02
  1  54 1  5742.1 4.04 -0.5   0.159E+02   0.187E+02   0.451E+02   0.433E+02
  1  55 1  5661.6 4.00 -0.5   0.161E+02   0.190E+02   0.459E+02   0.440E+02
  1  56 1  5580.4 3.96 -0.5   0.163E+02   0.192E+02   0.465E+02   0.446E+02
  1  57 1  5499.9 3.92 -0.5   0.164E+02   0.194E+02   0.470E+02   0.451E+02
  1  58 1  5420.6 3.88 -0.5   0.165E+02   0.195E+02   0.474E+02   0.455E+02
  1  59 1  5343.2 3.84 -0.5   0.167E+02   0.197E+02   0.478E+02   0.459E+02
  1  60 1  5268.8 3.79 -0.5   0.168E+02   0.198E+02   0.482E+02   0.464E+02
  1  61 1  5198.8 3.74 -0.5   0.169E+02   0.199E+02   0.487E+02   0.468E+02
  1  62 1  5138.5 3.68 -0.5   0.170E+02   0.201E+02   0.491E+02   0.473E+02
  1  63 1  5091.5 3.61 -0.5   0.171E+02   0.202E+02   0.496E+02   0.479E+02
  1  64 1  5055.2 3.54 -0.5   0.172E+02   0.204E+02   0.501E+02   0.484E+02
  1  65 1  5026.3 3.48 -0.5   0.174E+02   0.206E+02   0.507E+02   0.491E+02
  1  66 1  5001.4 3.41 -0.5   0.175E+02   0.207E+02   0.513E+02   0.497E+02
  1  67 1  4978.4 3.34 -0.5   0.176E+02   0.208E+02   0.517E+02   0.502E+02
  1  68 1  4956.1 3.27 -0.5   0.176E+02   0.209E+02   0.521E+02   0.506E+02
  1  69 1  4932.7 3.20 -0.5   0.177E+02   0.210E+02   0.525E+02   0.511E+02
  1  70 1  4907.4 3.13 -0.5   0.178E+02   0.211E+02   0.529E+02   0.516E+02
  1  71 1  4876.7 3.05 -0.5   0.178E+02   0.212E+02   0.534E+02   0.521E+02
  1  72 1  4848.8 2.97 -0.5   0.179E+02   0.213E+02   0.538E+02   0.526E+02
  1  73 1  4816.9 2.89 -0.5   0.180E+02   0.214E+02   0.543E+02   0.532E+02
  1  74 1  4782.5 2.81 -0.5   0.181E+02   0.215E+02   0.547E+02   0.537E+02
  1  75 1  4748.5 2.73 -0.5   0.181E+02   0.215E+02   0.551E+02   0.541E+02
  1  76 1  4713.7 2.65 -0.5   0.182E+02   0.216E+02   0.555E+02   0.546E+02
  1  77 1  4678.9 2.57 -0.5   0.182E+02   0.217E+02   0.559E+02   0.551E+02
  1  78 1  4643.0 2.50 -0.5   0.183E+02   0.218E+02   0.563E+02   0.556E+02
  1  79 1  4605.9 2.42 -0.5   0.183E+02   0.218E+02   0.567E+02   0.561E+02
  1  80 1  4568.5 2.34 -0.5   0.184E+02   0.219E+02   0.571E+02   0.566E+02
  1  81 1  4554.2 2.30 -0.5   0.184E+02   0.220E+02   0.576E+02   0.571E+02
  1  82 1  4530.6 2.25 -0.5   0.185E+02   0.220E+02   0.580E+02   0.576E+02
  1  83 1  4513.0 2.21 -0.5   0.185E+02   0.221E+02   0.584E+02   0.581E+02
  1  84 1  4468.8 2.12 -0.5   0.186E+02   0.221E+02   0.587E+02   0.584E+02
  1  85 1  4430.0 2.04 -0.5   0.186E+02   0.222E+02   0.590E+02   0.588E+02
  1  86 0  4390.5 1.97 -0.5   0.186E+02   0.222E+02   0.593E+02   0.592E+02
  1  87 0  4351.2 1.89 -0.5   0.187E+02   0.223E+02   0.596E+02   0.595E+02
  1  88 0  4311.9 1.81 -0.5   0.187E+02   0.223E+02   0.598E+02   0.599E+02
  1  89 0  4272.2 1.73 -0.5   0.187E+02   0.223E+02   0.601E+02   0.602E+02
