( Z, Y, Age) = 0.004988   0.242  10.000
 Mbol       dN       log dN    V       dN       log dN     I         dN       log dN
 11.50  0.1468E+07   6.167     15.50  0.9071E+06   5.958     11.50  0.3968E+06   5.599
 11.25  0.1500E+07   6.176     15.25  0.9606E+06   5.983     11.25  0.4299E+06   5.633
 11.00  0.1478E+07   6.170     15.00  0.9933E+06   5.997     11.00  0.4267E+06   5.630
 10.75  0.1372E+07   6.137     14.75  0.8817E+06   5.945     10.75  0.3969E+06   5.599
 10.50  0.1173E+07   6.069     14.50  0.8633E+06   5.936     10.50  0.3415E+06   5.533
 10.25  0.1055E+07   6.023     14.25  0.1025E+07   6.011     10.25  0.2689E+06   5.430
 10.00  0.9211E+06   5.964     14.00  0.8188E+06   5.913     10.00  0.2463E+06   5.391
  9.75  0.7512E+06   5.876     13.75  0.9693E+06   5.986      9.75  0.2133E+06   5.329
  9.50  0.6363E+06   5.804     13.50  0.8585E+06   5.934      9.50  0.1729E+06   5.238
  9.25  0.5269E+06   5.722     13.25  0.8298E+06   5.919      9.25  0.1518E+06   5.181
  9.00  0.4356E+06   5.639     13.00  0.7512E+06   5.876      9.00  0.1328E+06   5.123
  8.75  0.3505E+06   5.545     12.75  0.6193E+06   5.792      8.75  0.1107E+06   5.044
  8.50  0.2833E+06   5.452     12.50  0.5901E+06   5.771      8.50  0.9576E+05   4.981
  8.25  0.2381E+06   5.377     12.25  0.4620E+06   5.665      8.25  0.8402E+05   4.924
  8.00  0.1909E+06   5.281     12.00  0.3842E+06   5.585      8.00  0.7779E+05   4.891
  7.75  0.1611E+06   5.207     11.75  0.5196E+06   5.716      7.75  0.6539E+05   4.816
  7.50  0.1339E+06   5.127     11.50  0.3620E+06   5.559      7.50  0.6113E+05   4.786
  7.25  0.1091E+06   5.038     11.25  0.5158E+06   5.712      7.25  0.5864E+05   4.768
  7.00  0.1003E+06   5.001     11.00  0.3887E+06   5.590      7.00  0.5697E+05   4.756
  6.75  0.8734E+05   4.941     10.75  0.4370E+06   5.640      6.75  0.5622E+05   4.750
  6.50  0.7869E+05   4.896     10.50  0.3273E+06   5.515      6.50  0.5218E+05   4.718
  6.25  0.7191E+05   4.857     10.25  0.2954E+06   5.470      6.25  0.5168E+05   4.713
  6.00  0.6663E+05   4.824     10.00  0.2828E+06   5.451      6.00  0.4955E+05   4.695
  5.75  0.5863E+05   4.768      9.75  0.2007E+06   5.302      5.75  0.4754E+05   4.677
  5.50  0.5316E+05   4.726      9.50  0.1877E+06   5.273      5.50  0.4409E+05   4.644
  5.25  0.5223E+05   4.718      9.25  0.1674E+06   5.224      5.25  0.4502E+05   4.653
  5.00  0.4458E+05   4.649      9.00  0.1360E+06   5.134      5.00  0.3863E+05   4.587
  4.75  0.3957E+05   4.597      8.75  0.1208E+06   5.082      4.75  0.3577E+05   4.554
  4.50  0.3611E+05   4.558      8.50  0.1000E+06   5.000      4.50  0.3380E+05   4.529
  4.25  0.3182E+05   4.503      8.25  0.9051E+05   4.957      4.25  0.2744E+05   4.438
  4.00  0.2699E+05   4.431      8.00  0.7650E+05   4.884      4.00  0.2529E+05   4.403
  3.75  0.2331E+05   4.368      7.75  0.7073E+05   4.850      3.75  0.1957E+05   4.292
  3.50  0.1908E+05   4.281      7.50  0.6357E+05   4.803      3.50  0.1824E+05   4.261
  3.25  0.1715E+05   4.234      7.25  0.5987E+05   4.777      3.25  0.1693E+05   4.229
  3.00  0.1378E+05   4.139      7.00  0.5722E+05   4.758      3.00  0.1136E+05   4.056
  2.75  0.1027E+05   4.012      6.75  0.5687E+05   4.755      2.75  0.1002E+05   4.001
  2.50  0.8430E+04   3.926      6.50  0.5453E+05   4.737      2.50  0.7113E+04   3.852
  2.25  0.7463E+04   3.873      6.25  0.5234E+05   4.719      2.25  0.6857E+04   3.836
  2.00  0.6625E+04   3.821      6.00  0.4951E+05   4.695      2.00  0.6245E+04   3.796
  1.75  0.3897E+04   3.591      5.75  0.4929E+05   4.693      1.75  0.3577E+04   3.554
  1.50  0.3254E+04   3.512      5.50  0.4540E+05   4.657      1.50  0.3001E+04   3.477
  1.25  0.1924E+04   3.284      5.25  0.4267E+05   4.630      1.25  0.1940E+04   3.288
  1.00  0.1586E+04   3.200      5.00  0.4163E+05   4.619      1.00  0.1451E+04   3.162
  0.75  0.8379E+03   2.923      4.75  0.3700E+05   4.568      0.75  0.5554E+04   3.745
  0.50  0.8813E+03   2.945      4.50  0.3393E+05   4.531      0.50  0.2290E+04   3.360
  0.25  0.6438E+04   3.809      4.25  0.2852E+05   4.455      0.25  0.6182E+03   2.791
  0.00  0.1260E+04   3.100      4.00  0.2580E+05   4.412      0.00  0.4907E+03   2.691
 -0.25  0.4916E+03   2.692      3.75  0.2078E+05   4.318     -0.25  0.4012E+03   2.603
 -0.50  0.4674E+03   2.670      3.50  0.1939E+05   4.288     -0.50  0.3246E+03   2.511
 -0.75  0.3690E+03   2.567      3.25  0.1652E+05   4.218     -0.75  0.2135E+03   2.329
 -1.00  0.3154E+03   2.499      3.00  0.1203E+05   4.080     -1.00  0.1521E+03   2.182
 -1.25  0.2719E+03   2.434      2.75  0.1036E+05   4.015     -1.25  0.1677E+03   2.224
 -1.50  0.2020E+03   2.305      2.50  0.7603E+04   3.881     -1.50  0.4455E+02   1.649
 -1.75  0.1694E+03   2.229      2.25  0.7267E+04   3.861     -1.75  0.1787E+02   1.252
 -2.00  0.1407E+03   2.148      2.00  0.6211E+04   3.793     -2.00  0.1709E+02   1.233
 -2.25  0.1195E+03   2.077      1.75  0.3709E+04   3.569     -2.25  0.8265E+00  -0.083
 -2.50  0.8543E+02   1.932      1.50  0.3198E+04   3.505     -2.50  0.0000E+00   0.000
 -2.75  0.7317E+02   1.864      1.25  0.2007E+04   3.303     -2.75  0.0000E+00   0.000
 -3.00  0.6467E+02   1.811      1.00  0.1542E+04   3.188     -3.00  0.0000E+00   0.000
 -3.25  0.5805E+02   1.764      0.75  0.3883E+04   3.589     -3.25  0.0000E+00   0.000
 -3.50  0.4963E+02   1.696      0.50  0.4037E+04   3.606     -3.50  0.0000E+00   0.000
 -3.75  0.2337E+02   1.369      0.25  0.6221E+03   2.794     -3.75  0.0000E+00   0.000
 -4.00  0.1045E+02   1.019      0.00  0.5388E+03   2.731     -4.00  0.0000E+00   0.000
 -4.25  0.9127E+01   0.960     -0.25  0.4213E+03   2.625     -4.25  0.0000E+00   0.000
 -4.50  0.7801E+01   0.892     -0.50  0.3462E+03   2.539     -4.50  0.0000E+00   0.000
 -4.75  0.6426E+01   0.808     -0.75  0.2564E+03   2.409     -4.75  0.0000E+00   0.000
 -5.00  0.5175E+01   0.714     -1.00  0.1562E+03   2.194     -5.00  0.0000E+00   0.000
 -5.25  0.3529E+01   0.548     -1.25  0.1673E+03   2.223     -5.25  0.0000E+00   0.000
 -5.50  0.1028E+01   0.012     -1.50  0.8304E+02   1.919     -5.50  0.0000E+00   0.000
 -5.75  0.0000E+00   0.000     -1.75  0.2196E+02   1.342     -5.75  0.0000E+00   0.000
 -6.00  0.0000E+00   0.000     -2.00  0.6314E+06   5.800     -6.00  0.0000E+00   0.000
 -6.25  0.0000E+00   0.000     -2.25  0.4159E+06   5.619     -6.25  0.0000E+00   0.000
 -6.50  0.0000E+00   0.000     -2.50  0.5283E+06   5.723     -6.50  0.0000E+00   0.000
 -6.75  0.0000E+00   0.000     -2.75  0.7025E+06   5.847     -6.75  0.0000E+00   0.000
 -7.00  0.0000E+00   0.000     -3.00  0.1077E+07   6.032     -7.00  0.0000E+00   0.000
 -7.25  0.0000E+00   0.000     -3.25  0.1044E+07   6.019     -7.25  0.0000E+00   0.000
 -7.50  0.0000E+00   0.000     -3.50  0.8614E+06   5.935     -7.50  0.0000E+00   0.000
 -7.75  0.0000E+00   0.000     -3.75  0.1175E+07   6.070     -7.75  0.0000E+00   0.000
 -8.00  0.0000E+00   0.000     -4.00  0.7708E+06   5.887     -8.00  0.0000E+00   0.000
 -8.25  0.0000E+00   0.000     -4.25  0.9413E+06   5.974     -8.25  0.0000E+00   0.000
 -8.50  0.0000E+00   0.000     -4.50  0.5419E+06   5.734     -8.50  0.0000E+00   0.000
 -8.75  0.0000E+00   0.000     -4.75  0.1378E+07   6.139     -8.75  0.0000E+00   0.000
 -9.00  0.0000E+00   0.000     -5.00  0.7149E+06   5.854     -9.00  0.0000E+00   0.000
 -9.25  0.0000E+00   0.000     -5.25  0.6718E+06   5.827     -9.25  0.0000E+00   0.000
 -9.50  0.0000E+00   0.000     -5.50  0.8161E+06   5.912     -9.50  0.0000E+00   0.000
( Z, Y, Age) = 0.039617   0.336   1.000
 Mbol       dN       log dN    V       dN       log dN     I         dN       log dN
 12.75  0.4610E+06   5.664     16.75  0.2481E+06   5.395     12.75  0.9578E+06   5.981
 12.50  0.1238E+07   6.093     16.50  0.3211E+06   5.507     12.50  0.1931E+06   5.286
 12.25  0.1488E+07   6.173     16.25  0.5543E+06   5.744     12.25  0.5926E+06   5.773
 12.00  0.1503E+07   6.177     16.00  0.5867E+06   5.768     12.00  0.4380E+06   5.641
 11.75  0.1636E+07   6.214     15.75  0.8225E+06   5.915     11.75  0.5552E+06   5.744
 11.50  0.1699E+07   6.230     15.50  0.1036E+07   6.015     11.50  0.4157E+06   5.619
 11.25  0.1727E+07   6.237     15.25  0.1128E+07   6.052     11.25  0.4877E+06   5.688
 11.00  0.1687E+07   6.227     15.00  0.1148E+07   6.060     11.00  0.4407E+06   5.644
 10.75  0.1555E+07   6.192     14.75  0.1040E+07   6.017     10.75  0.4437E+06   5.647
 10.50  0.1329E+07   6.124     14.50  0.9974E+06   5.999     10.50  0.3623E+06   5.559
 10.25  0.1186E+07   6.074     14.25  0.1199E+07   6.079     10.25  0.2978E+06   5.474
 10.00  0.1045E+07   6.019     14.00  0.8984E+06   5.953     10.00  0.2721E+06   5.435
  9.75  0.8582E+06   5.934     13.75  0.1160E+07   6.065      9.75  0.2285E+06   5.359
  9.50  0.7107E+06   5.852     13.50  0.9542E+06   5.980      9.50  0.1907E+06   5.280
  9.25  0.5923E+06   5.773     13.25  0.9333E+06   5.970      9.25  0.1719E+06   5.235
  9.00  0.4928E+06   5.693     13.00  0.8838E+06   5.946      9.00  0.1445E+06   5.160
  8.75  0.3993E+06   5.601     12.75  0.6676E+06   5.824      8.75  0.1220E+06   5.086
  8.50  0.3237E+06   5.510     12.50  0.7259E+06   5.861      8.50  0.1063E+06   5.027
  8.25  0.2710E+06   5.433     12.25  0.5052E+06   5.703      8.25  0.9518E+05   4.979
  8.00  0.2174E+06   5.337     12.00  0.4592E+06   5.662      8.00  0.8704E+05   4.940
  7.75  0.1824E+06   5.261     11.75  0.5558E+06   5.745      7.75  0.7352E+05   4.866
  7.50  0.1527E+06   5.184     11.50  0.4194E+06   5.623      7.50  0.6906E+05   4.839
  7.25  0.1234E+06   5.091     11.25  0.5413E+06   5.733      7.25  0.6675E+05   4.824
  7.00  0.1127E+06   5.052     11.00  0.4350E+06   5.639      7.00  0.6512E+05   4.814
  6.75  0.9903E+05   4.996     10.75  0.4578E+06   5.661      6.75  0.6446E+05   4.809
  6.50  0.9090E+05   4.959     10.50  0.3611E+06   5.558      6.50  0.6079E+05   4.784
  6.25  0.8409E+05   4.925     10.25  0.3310E+06   5.520      6.25  0.6071E+05   4.783
  6.00  0.7815E+05   4.893     10.00  0.3004E+06   5.478      6.00  0.5837E+05   4.766
  5.75  0.7156E+05   4.855      9.75  0.2221E+06   5.346      5.75  0.5633E+05   4.751
  5.50  0.6333E+05   4.802      9.50  0.2109E+06   5.324      5.50  0.5241E+05   4.719
  5.25  0.6246E+05   4.796      9.25  0.1817E+06   5.259      5.25  0.5269E+05   4.722
  5.00  0.5264E+05   4.721      9.00  0.1496E+06   5.175      5.00  0.4565E+05   4.659
  4.75  0.4673E+05   4.670      8.75  0.1340E+06   5.127      4.75  0.4229E+05   4.626
  4.50  0.4282E+05   4.632      8.50  0.1139E+06   5.057      4.50  0.3998E+05   4.602
  4.25  0.3818E+05   4.582      8.25  0.9991E+05   5.000      4.25  0.3334E+05   4.523
  4.00  0.3296E+05   4.518      8.00  0.8533E+05   4.931      4.00  0.3090E+05   4.490
  3.75  0.2898E+05   4.462      7.75  0.7932E+05   4.899      3.75  0.2497E+05   4.397
  3.50  0.2453E+05   4.390      7.50  0.7179E+05   4.856      3.50  0.2350E+05   4.371
  3.25  0.2220E+05   4.346      7.25  0.6827E+05   4.834      3.25  0.2187E+05   4.340
  3.00  0.1860E+05   4.269      7.00  0.6645E+05   4.822      3.00  0.1557E+05   4.192
  2.75  0.1593E+05   4.202      6.75  0.6471E+05   4.811      2.75  0.1596E+05   4.203
  2.50  0.1145E+05   4.059      6.50  0.6277E+05   4.798      2.50  0.1029E+05   4.012
  2.25  0.1123E+05   4.050      6.25  0.6144E+05   4.788      2.25  0.1069E+05   4.029
  2.00  0.9789E+04   3.991      6.00  0.5887E+05   4.770      2.00  0.9307E+04   3.969
  1.75  0.5299E+04   3.724      5.75  0.5815E+05   4.765      1.75  0.5018E+04   3.700
  1.50  0.4395E+04   3.643      5.50  0.5381E+05   4.731      1.50  0.4254E+04   3.629
  1.25  0.3005E+04   3.478      5.25  0.5040E+05   4.702      1.25  0.2899E+04   3.462
  1.00  0.1834E+04   3.263      5.00  0.4876E+05   4.688      1.00  0.2680E+04   3.428
  0.75  0.1055E+04   3.023      4.75  0.4362E+05   4.640      0.75  0.7292E+04   3.863
  0.50  0.1236E+04   3.092      4.50  0.4021E+05   4.604      0.50  0.2474E+04   3.393
  0.25  0.8987E+04   3.954      4.25  0.3453E+05   4.538      0.25  0.7949E+03   2.900
  0.00  0.1436E+04   3.157      4.00  0.3150E+05   4.498      0.00  0.6597E+03   2.819
 -0.25  0.6415E+03   2.807      3.75  0.2625E+05   4.419     -0.25  0.5105E+03   2.708
 -0.50  0.5956E+03   2.775      3.50  0.2468E+05   4.392     -0.50  0.4405E+03   2.644
 -0.75  0.5092E+03   2.707      3.25  0.2142E+05   4.331     -0.75  0.3045E+03   2.484
 -1.00  0.4226E+03   2.626      3.00  0.1698E+05   4.230     -1.00  0.1552E+03   2.191
 -1.25  0.3500E+03   2.544      2.75  0.1574E+05   4.197     -1.25  0.1677E+03   2.224
 -1.50  0.2575E+03   2.411      2.50  0.1066E+05   4.028     -1.50  0.4455E+02   1.649
 -1.75  0.2147E+03   2.332      2.25  0.1139E+05   4.057     -1.75  0.1787E+02   1.252
 -2.00  0.1805E+03   2.257      2.00  0.9502E+04   3.978     -2.00  0.1709E+02   1.233
 -2.25  0.1523E+03   2.183      1.75  0.5300E+04   3.724     -2.25  0.8265E+00  -0.083
 -2.50  0.1161E+03   2.065      1.50  0.4351E+04   3.639     -2.50  0.0000E+00   0.000
 -2.75  0.9643E+02   1.984      1.25  0.3171E+04   3.501     -2.75  0.0000E+00   0.000
 -3.00  0.6954E+02   1.842      1.00  0.2053E+04   3.312     -3.00  0.0000E+00   0.000
 -3.25  0.6167E+02   1.790      0.75  0.6344E+04   3.802     -3.25  0.0000E+00   0.000
 -3.50  0.5278E+02   1.723      0.50  0.4229E+04   3.626     -3.50  0.0000E+00   0.000
 -3.75  0.2722E+02   1.435      0.25  0.7916E+03   2.899     -3.75  0.0000E+00   0.000
 -4.00  0.1515E+02   1.180      0.00  0.7241E+03   2.860     -4.00  0.0000E+00   0.000
 -4.25  0.1323E+02   1.121     -0.25  0.5403E+03   2.733     -4.25  0.0000E+00   0.000
 -4.50  0.1145E+02   1.059     -0.50  0.4507E+03   2.654     -4.50  0.0000E+00   0.000
 -4.75  0.9550E+01   0.980     -0.75  0.3720E+03   2.571     -4.75  0.0000E+00   0.000
 -5.00  0.7865E+01   0.896     -1.00  0.1801E+03   2.256     -5.00  0.0000E+00   0.000
 -5.25  0.5543E+01   0.744     -1.25  0.1673E+03   2.223     -5.25  0.0000E+00   0.000
 -5.50  0.1242E+01   0.094     -1.50  0.8447E+05   4.927     -5.50  0.0000E+00   0.000
 -5.75  0.0000E+00   0.000     -1.75 -0.4873E+04   0.000     -5.75  0.0000E+00   0.000
 -6.00  0.0000E+00   0.000     -2.00  0.8220E+06   5.915     -6.00  0.0000E+00   0.000
 -6.25  0.0000E+00   0.000     -2.25  0.3773E+06   5.577     -6.25  0.0000E+00   0.000
 -6.50  0.0000E+00   0.000     -2.50  0.7589E+06   5.880     -6.50  0.0000E+00   0.000
 -6.75  0.0000E+00   0.000     -2.75  0.6291E+06   5.799     -6.75  0.0000E+00   0.000
 -7.00  0.0000E+00   0.000     -3.00  0.1364E+07   6.135     -7.00  0.0000E+00   0.000
 -7.25  0.0000E+00   0.000     -3.25  0.1177E+07   6.071     -7.25  0.0000E+00   0.000
 -7.50  0.0000E+00   0.000     -3.50  0.1023E+07   6.010     -7.50  0.0000E+00   0.000
 -7.75  0.0000E+00   0.000     -3.75  0.1158E+07   6.064     -7.75  0.0000E+00   0.000
 -8.00  0.0000E+00   0.000     -4.00  0.1173E+07   6.069     -8.00  0.0000E+00   0.000
 -8.25  0.0000E+00   0.000     -4.25  0.1031E+07   6.013     -8.25  0.0000E+00   0.000
 -8.50  0.0000E+00   0.000     -4.50  0.4968E+06   5.696     -8.50  0.0000E+00   0.000
 -8.75  0.0000E+00   0.000     -4.75  0.1719E+07   6.235     -8.75  0.0000E+00   0.000
 -9.00  0.0000E+00   0.000     -5.00  0.5923E+06   5.773     -9.00  0.0000E+00   0.000
 -9.25  0.0000E+00   0.000     -5.25  0.1054E+07   6.023     -9.25  0.0000E+00   0.000
 -9.50  0.0000E+00   0.000     -5.50  0.8385E+06   5.924     -9.50  0.0000E+00   0.000
( Z, Y, Age) = 0.039617   0.336   1.995
 Mbol       dN       log dN    V       dN       log dN     I         dN       log dN
 12.75  0.5411E+06   5.733     16.75  0.3570E+06   5.553     12.75  0.1010E+07   6.004
 12.50  0.1417E+07   6.151     16.50  0.4144E+06   5.617     12.50  0.2478E+06   5.394
 12.25  0.1668E+07   6.222     16.25  0.6157E+06   5.789     12.25  0.6436E+06   5.809
 12.00  0.1717E+07   6.235     16.00  0.6687E+06   5.825     12.00  0.5344E+06   5.728
 11.75  0.1863E+07   6.270     15.75  0.9462E+06   5.976     11.75  0.5737E+06   5.759
 11.50  0.1920E+07   6.283     15.50  0.1129E+07   6.053     11.50  0.4752E+06   5.677
 11.25  0.1948E+07   6.290     15.25  0.1275E+07   6.106     11.25  0.5154E+06   5.712
 11.00  0.1894E+07   6.277     15.00  0.1304E+07   6.115     11.00  0.4744E+06   5.676
 10.75  0.1739E+07   6.240     14.75  0.1190E+07   6.076     10.75  0.4794E+06   5.681
 10.50  0.1488E+07   6.173     14.50  0.1183E+07   6.073     10.50  0.3889E+06   5.590
 10.25  0.1322E+07   6.121     14.25  0.1320E+07   6.121     10.25  0.3226E+06   5.509
 10.00  0.1160E+07   6.065     14.00  0.1006E+07   6.002     10.00  0.3014E+06   5.479
  9.75  0.9561E+06   5.981     13.75  0.1324E+07   6.122      9.75  0.2467E+06   5.392
  9.50  0.7941E+06   5.900     13.50  0.1077E+07   6.032      9.50  0.2079E+06   5.318
  9.25  0.6630E+06   5.822     13.25  0.1018E+07   6.008      9.25  0.1875E+06   5.273
  9.00  0.5521E+06   5.742     13.00  0.1012E+07   6.005      9.00  0.1580E+06   5.199
  8.75  0.4483E+06   5.652     12.75  0.7604E+06   5.881      8.75  0.1341E+06   5.127
  8.50  0.3637E+06   5.561     12.50  0.7910E+06   5.898      8.50  0.1180E+06   5.072
  8.25  0.3034E+06   5.482     12.25  0.6022E+06   5.780      8.25  0.1046E+06   5.019
  8.00  0.2470E+06   5.393     12.00  0.5181E+06   5.714      8.00  0.9531E+05   4.979
  7.75  0.2028E+06   5.307     11.75  0.5936E+06   5.773      7.75  0.8157E+05   4.912
  7.50  0.1689E+06   5.228     11.50  0.4826E+06   5.684      7.50  0.7681E+05   4.885
  7.25  0.1389E+06   5.143     11.25  0.5559E+06   5.745      7.25  0.7458E+05   4.873
  7.00  0.1250E+06   5.097     11.00  0.4962E+06   5.696      7.00  0.7303E+05   4.863
  6.75  0.1105E+06   5.043     10.75  0.4707E+06   5.673      6.75  0.7236E+05   4.860
  6.50  0.1035E+06   5.015     10.50  0.3964E+06   5.598      6.50  0.6881E+05   4.838
  6.25  0.9533E+05   4.979     10.25  0.3655E+06   5.563      6.25  0.7023E+05   4.847
  6.00  0.8996E+05   4.954     10.00  0.3217E+06   5.507      6.00  0.6717E+05   4.827
  5.75  0.8401E+05   4.924      9.75  0.2421E+06   5.384      5.75  0.6432E+05   4.808
  5.50  0.7261E+05   4.861      9.50  0.2303E+06   5.362      5.50  0.6009E+05   4.779
  5.25  0.7196E+05   4.857      9.25  0.1999E+06   5.301      5.25  0.5987E+05   4.777
  5.00  0.5994E+05   4.778      9.00  0.1656E+06   5.219      5.00  0.5244E+05   4.720
  4.75  0.5352E+05   4.729      8.75  0.1461E+06   5.165      4.75  0.4861E+05   4.687
  4.50  0.4926E+05   4.693      8.50  0.1248E+06   5.096      4.50  0.4611E+05   4.664
  4.25  0.4449E+05   4.648      8.25  0.1097E+06   5.040      4.25  0.3949E+05   4.596
  4.00  0.3887E+05   4.590      8.00  0.9412E+05   4.974      4.00  0.3668E+05   4.564
  3.75  0.3421E+05   4.534      7.75  0.8774E+05   4.943      3.75  0.3013E+05   4.479
  3.50  0.3047E+05   4.484      7.50  0.7984E+05   4.902      3.50  0.2854E+05   4.455
  3.25  0.2765E+05   4.442      7.25  0.7631E+05   4.883      3.25  0.2800E+05   4.447
  3.00  0.2195E+05   4.341      7.00  0.7459E+05   4.873      3.00  0.1918E+05   4.283
  2.75  0.1846E+05   4.266      6.75  0.7285E+05   4.862      2.75  0.1776E+05   4.249
  2.50  0.1421E+05   4.153      6.50  0.7091E+05   4.851      2.50  0.1335E+05   4.125
  2.25  0.1317E+05   4.120      6.25  0.6994E+05   4.845      2.25  0.1166E+05   4.067
  2.00  0.1021E+05   4.009      6.00  0.6845E+05   4.835      2.00  0.9642E+04   3.984
  1.75  0.5660E+04   3.753      5.75  0.6665E+05   4.824      1.75  0.5292E+04   3.724
  1.50  0.4687E+04   3.671      5.50  0.6157E+05   4.789      1.50  0.4486E+04   3.652
  1.25  0.3264E+04   3.514      5.25  0.5764E+05   4.761      1.25  0.3093E+04   3.490
  1.00  0.2035E+04   3.308      5.00  0.5557E+05   4.745      1.00  0.3573E+04   3.553
  0.75  0.1244E+04   3.095      4.75  0.4999E+05   4.699      0.75  0.8456E+04   3.927
  0.50  0.1374E+04   3.138      4.50  0.4635E+05   4.666      0.50  0.2620E+04   3.418
  0.25  0.1040E+05   4.017      4.25  0.4064E+05   4.609      0.25  0.9190E+03   2.963
  0.00  0.2018E+04   3.305      4.00  0.3724E+05   4.571      0.00  0.7964E+03   2.901
 -0.25  0.7458E+03   2.873      3.75  0.3137E+05   4.497     -0.25  0.6329E+03   2.801
 -0.50  0.6886E+03   2.838      3.50  0.2989E+05   4.476     -0.50  0.4494E+03   2.653
 -0.75  0.5835E+03   2.766      3.25  0.2785E+05   4.445     -0.75  0.3045E+03   2.484
 -1.00  0.4891E+03   2.689      3.00  0.2109E+05   4.324     -1.00  0.1552E+03   2.191
 -1.25  0.4022E+03   2.604      2.75  0.1740E+05   4.241     -1.25  0.1677E+03   2.224
 -1.50  0.3025E+03   2.481      2.50  0.1365E+05   4.135     -1.50  0.4455E+02   1.649
 -1.75  0.2540E+03   2.405      2.25  0.1279E+05   4.107     -1.75  0.1787E+02   1.252
 -2.00  0.2142E+03   2.331      2.00  0.9840E+04   3.993     -2.00  0.1709E+02   1.233
 -2.25  0.1802E+03   2.256      1.75  0.5593E+04   3.748     -2.25  0.8265E+00  -0.083
 -2.50  0.1406E+03   2.148      1.50  0.4599E+04   3.663     -2.50  0.0000E+00   0.000
 -2.75  0.1178E+03   2.071      1.25  0.3372E+04   3.528     -2.75  0.0000E+00   0.000
 -3.00  0.8874E+02   1.948      1.00  0.2447E+04   3.389     -3.00  0.0000E+00   0.000
 -3.25  0.7936E+02   1.900      0.75  0.8012E+04   3.904     -3.25  0.0000E+00   0.000
 -3.50  0.6873E+02   1.837      0.50  0.4375E+04   3.641     -3.50  0.0000E+00   0.000
 -3.75  0.3201E+02   1.505      0.25  0.9244E+03   2.966     -3.75  0.0000E+00   0.000
 -4.00  0.1774E+02   1.249      0.00  0.8461E+03   2.927     -4.00  0.0000E+00   0.000
 -4.25  0.1548E+02   1.190     -0.25  0.6817E+03   2.834     -4.25  0.0000E+00   0.000
 -4.50  0.1341E+02   1.128     -0.50  0.4935E+03   2.693     -4.50  0.0000E+00   0.000
 -4.75  0.1126E+02   1.052     -0.75  0.3720E+03   2.571     -4.75  0.0000E+00   0.000
 -5.00  0.9350E+01   0.971     -1.00  0.1801E+03   2.256     -5.00  0.0000E+00   0.000
 -5.25  0.5884E+01   0.770     -1.25  0.1673E+03   2.223     -5.25  0.0000E+00   0.000
 -5.50  0.1242E+01   0.094     -1.50  0.1580E+06   5.199     -5.50  0.0000E+00   0.000
 -5.75  0.0000E+00   0.000     -1.75 -0.7352E+04   0.000     -5.75  0.0000E+00   0.000
 -6.00  0.0000E+00   0.000     -2.00  0.1018E+07   6.008     -6.00  0.0000E+00   0.000
 -6.25  0.0000E+00   0.000     -2.25  0.3175E+06   5.502     -6.25  0.0000E+00   0.000
 -6.50  0.0000E+00   0.000     -2.50  0.1017E+07   6.007     -6.50  0.0000E+00   0.000
 -6.75  0.0000E+00   0.000     -2.75  0.6976E+06   5.844     -6.75  0.0000E+00   0.000
 -7.00  0.0000E+00   0.000     -3.00  0.1323E+07   6.121     -7.00  0.0000E+00   0.000
 -7.25  0.0000E+00   0.000     -3.25  0.1473E+07   6.168     -7.25  0.0000E+00   0.000
 -7.50  0.0000E+00   0.000     -3.50  0.1189E+07   6.075     -7.50  0.0000E+00   0.000
 -7.75  0.0000E+00   0.000     -3.75  0.1334E+07   6.125     -7.75  0.0000E+00   0.000
 -8.00  0.0000E+00   0.000     -4.00  0.1340E+07   6.127     -8.00  0.0000E+00   0.000
 -8.25  0.0000E+00   0.000     -4.25  0.1142E+07   6.058     -8.25  0.0000E+00   0.000
 -8.50  0.0000E+00   0.000     -4.50  0.4888E+06   5.689     -8.50  0.0000E+00   0.000
 -8.75  0.0000E+00   0.000     -4.75  0.2025E+07   6.306     -8.75  0.0000E+00   0.000
 -9.00  0.0000E+00   0.000     -5.00  0.6798E+06   5.832     -9.00  0.0000E+00   0.000
 -9.25  0.0000E+00   0.000     -5.25  0.1031E+07   6.013     -9.25  0.0000E+00   0.000
 -9.50  0.0000E+00   0.000     -5.50  0.1094E+07   6.039     -9.50  0.0000E+00   0.000
( Z, Y, Age) = 0.039617   0.336   5.012
 Mbol       dN       log dN    V       dN       log dN     I         dN       log dN
 12.75  0.6195E+06   5.792     16.75  0.4681E+06   5.670     12.75  0.1087E+07   6.036
 12.50  0.1585E+07   6.200     16.50  0.4824E+06   5.683     12.50  0.3195E+06   5.504
 12.25  0.1872E+07   6.272     16.25  0.7120E+06   5.852     12.25  0.7096E+06   5.851
 12.00  0.1906E+07   6.280     16.00  0.7483E+06   5.874     12.00  0.5868E+06   5.769
 11.75  0.2104E+07   6.323     15.75  0.1026E+07   6.011     11.75  0.6420E+06   5.808
 11.50  0.2129E+07   6.328     15.50  0.1257E+07   6.099     11.50  0.5057E+06   5.704
 11.25  0.2166E+07   6.336     15.25  0.1423E+07   6.153     11.25  0.5517E+06   5.742
 11.00  0.2114E+07   6.325     15.00  0.1459E+07   6.164     11.00  0.5181E+06   5.714
 10.75  0.1913E+07   6.282     14.75  0.1350E+07   6.130     10.75  0.5053E+06   5.704
 10.50  0.1642E+07   6.216     14.50  0.1315E+07   6.119     10.50  0.4207E+06   5.624
