( Z, Y, Age) = 0.005344   0.243   1.000
 Mbol       dN       log dN    V       dN       log dN     I         dN       log dN
 11.50  0.2117E+07   6.326     15.50  0.0000E+00   0.000     11.50  0.5090E+06   5.707
 11.25  0.2213E+07   6.345     15.25  0.0000E+00   0.000     11.25  0.4339E+06   5.637
 11.00  0.1729E+07   6.238     15.00  0.0000E+00   0.000     11.00  0.5001E+06   5.699
 10.75  0.1314E+07   6.118     14.75  0.2555E+06   5.407     10.75  0.4371E+06   5.641
 10.50  0.1453E+07   6.162     14.50  0.9614E+06   5.983     10.50  0.2726E+06   5.436
 10.25  0.1182E+07   6.073     14.25  0.1447E+07   6.160     10.25  0.1802E+06   5.256
 10.00  0.7877E+06   5.896     14.00  0.2199E+07   6.342     10.00  0.2577E+06   5.411
  9.75  0.8704E+06   5.940     13.75  0.1652E+07   6.218      9.75  0.1972E+06   5.295
  9.50  0.6878E+06   5.837     13.50  0.1555E+07   6.192      9.50  0.1571E+06   5.196
  9.25  0.5938E+06   5.774     13.25  0.1481E+07   6.171      9.25  0.1366E+06   5.135
  9.00  0.2967E+06   5.472     13.00  0.3458E+06   5.539      9.00  0.1183E+06   5.073
  8.75  0.3576E+06   5.553     12.75  0.9357E+06   5.971      8.75  0.1084E+06   5.035
  8.50  0.2734E+06   5.437     12.50  0.9717E+06   5.988      8.50  0.9642E+05   4.984
  8.25  0.2093E+06   5.321     12.25  0.3412E+06   5.533      8.25  0.8613E+05   4.935
  8.00  0.1775E+06   5.249     12.00  0.6015E+06   5.779      8.00  0.7432E+05   4.871
  7.75  0.1525E+06   5.183     11.75  0.3932E+06   5.595      7.75  0.7084E+05   4.850
  7.50  0.1355E+06   5.132     11.50  0.6090E+06   5.785      7.50  0.7209E+05   4.858
  7.25  0.1160E+06   5.064     11.25  0.3938E+06   5.595      7.25  0.6508E+05   4.813
  7.00  0.1052E+06   5.022     11.00  0.4990E+06   5.698      7.00  0.6602E+05   4.820
  6.75  0.1002E+06   5.001     10.75  0.4389E+06   5.642      6.75  0.6397E+05   4.806
  6.50  0.9113E+05   4.960     10.50  0.3952E+06   5.597      6.50  0.6431E+05   4.808
  6.25  0.8365E+05   4.922     10.25  0.1493E+06   5.174      6.25  0.6278E+05   4.798
  6.00  0.7939E+05   4.900     10.00  0.2620E+06   5.418      6.00  0.5944E+05   4.774
  5.75  0.6948E+05   4.842      9.75  0.2165E+06   5.335      5.75  0.5780E+05   4.762
  5.50  0.6659E+05   4.823      9.50  0.1667E+06   5.222      5.50  0.5540E+05   4.744
  5.25  0.5947E+05   4.774      9.25  0.1442E+06   5.159      5.25  0.5198E+05   4.716
  5.00  0.5577E+05   4.746      9.00  0.1242E+06   5.094      5.00  0.4973E+05   4.697
  4.75  0.5104E+05   4.708      8.75  0.1119E+06   5.049      4.75  0.4553E+05   4.658
  4.50  0.4646E+05   4.667      8.50  0.1025E+06   5.011      4.50  0.4303E+05   4.634
  4.25  0.4402E+05   4.644      8.25  0.8889E+05   4.949      4.25  0.4012E+05   4.603
  4.00  0.3495E+05   4.543      8.00  0.7970E+05   4.901      4.00  0.3095E+05   4.491
  3.75  0.3504E+05   4.545      7.75  0.6995E+05   4.845      3.75  0.3458E+05   4.539
  3.50  0.3249E+05   4.512      7.50  0.7476E+05   4.874      3.50  0.2699E+05   4.431
  3.25  0.2475E+05   4.394      7.25  0.6810E+05   4.833      3.25  0.2575E+05   4.411
  3.00  0.2579E+05   4.411      7.00  0.6546E+05   4.816      3.00  0.2271E+05   4.356
  2.75  0.2228E+05   4.348      6.75  0.6618E+05   4.821      2.75  0.2129E+05   4.328
  2.50  0.1965E+05   4.293      6.50  0.6496E+05   4.813      2.50  0.1859E+05   4.269
  2.25  0.1783E+05   4.251      6.25  0.6333E+05   4.802      2.25  0.1750E+05   4.243
  2.00  0.1337E+05   4.126      6.00  0.5944E+05   4.774      2.00  0.1171E+05   4.069
  1.75  0.9091E+04   3.959      5.75  0.5843E+05   4.767      1.75  0.8374E+04   3.923
  1.50  0.7641E+04   3.883      5.50  0.5671E+05   4.754      1.50  0.7040E+04   3.848
  1.25  0.6900E+04   3.839      5.25  0.5328E+05   4.727      1.25  0.7174E+04   3.856
  1.00  0.5023E+04   3.701      5.00  0.5053E+05   4.704      1.00  0.7539E+04   3.877
  0.75  0.2140E+04   3.330      4.75  0.4641E+05   4.667      0.75  0.1727E+05   4.237
  0.50  0.2588E+04   3.413      4.50  0.4368E+05   4.640      0.50  0.9921E+04   3.997
  0.25  0.2068E+05   4.316      4.25  0.4166E+05   4.620      0.25  0.4981E+04   3.697
  0.00  0.9425E+04   3.974      4.00  0.3177E+05   4.502      0.00  0.1449E+04   3.161
 -0.25  0.1844E+04   3.266      3.75  0.3484E+05   4.542     -0.25  0.9847E+03   2.993
 -0.50  0.1192E+04   3.076      3.50  0.2891E+05   4.461     -0.50  0.7478E+03   2.874
 -0.75  0.1175E+04   3.070      3.25  0.2453E+05   4.390     -0.75  0.5621E+03   2.750
 -1.00  0.7604E+03   2.881      3.00  0.2409E+05   4.382     -1.00  0.3696E+03   2.568
 -1.25  0.5740E+03   2.759      2.75  0.2208E+05   4.344     -1.25  0.2268E+03   2.356
 -1.50  0.4209E+03   2.624      2.50  0.1884E+05   4.275     -1.50  0.1137E+03   2.056
 -1.75  0.3340E+03   2.524      2.25  0.1794E+05   4.254     -1.75  0.1032E+03   2.014
 -2.00  0.2583E+03   2.412      2.00  0.1254E+05   4.098     -2.00  0.3697E+02   1.568
 -2.25  0.1959E+03   2.292      1.75  0.8602E+04   3.935     -2.25  0.6870E+01   0.837
 -2.50  0.1552E+03   2.191      1.50  0.7118E+04   3.852     -2.50  0.2115E-02  -2.675
 -2.75  0.1245E+03   2.095      1.25  0.6642E+04   3.822     -2.75  0.0000E+00   0.000
 -3.00  0.9519E+02   1.979      1.00  0.7250E+04   3.860     -3.00  0.0000E+00   0.000
 -3.25  0.6611E+02   1.820      0.75  0.1272E+05   4.104     -3.25  0.0000E+00   0.000
 -3.50  0.4933E+02   1.693      0.50  0.1463E+05   4.165     -3.50  0.0000E+00   0.000
 -3.75  0.2544E+02   1.406      0.25  0.5184E+04   3.715     -3.75  0.0000E+00   0.000
 -4.00  0.3115E-02  -2.507      0.00  0.2112E+04   3.325     -4.00  0.0000E+00   0.000
 -4.25  0.0000E+00   0.000     -0.25  0.1075E+04   3.032     -4.25  0.0000E+00   0.000
 -4.50  0.0000E+00   0.000     -0.50  0.8148E+03   2.911     -4.50  0.0000E+00   0.000
 -4.75  0.0000E+00   0.000     -0.75  0.6042E+03   2.781     -4.75  0.0000E+00   0.000
 -5.00  0.0000E+00   0.000     -1.00  0.4207E+03   2.624     -5.00  0.0000E+00   0.000
 -5.25  0.0000E+00   0.000     -1.25  0.2767E+03   2.442     -5.25  0.0000E+00   0.000
 -5.50  0.0000E+00   0.000     -1.50  0.1424E+03   2.154     -5.50  0.0000E+00   0.000
 -5.75  0.0000E+00   0.000     -1.75  0.1013E+03   2.006     -5.75  0.0000E+00   0.000
 -6.00  0.0000E+00   0.000     -2.00  0.5957E+02   1.775     -6.00  0.0000E+00   0.000
 -6.25  0.0000E+00   0.000     -2.25  0.1500E+02   1.176     -6.25  0.0000E+00   0.000
 -6.50  0.0000E+00   0.000     -2.50  0.6324E+00  -0.199     -6.50  0.0000E+00   0.000
 -6.75  0.0000E+00   0.000     -2.75  0.4797E-03  -3.319     -6.75  0.0000E+00   0.000
 -7.00  0.0000E+00   0.000     -3.00  0.0000E+00   0.000     -7.00  0.0000E+00   0.000
 -7.25  0.0000E+00   0.000     -3.25  0.0000E+00   0.000     -7.25  0.0000E+00   0.000
 -7.50  0.0000E+00   0.000     -3.50  0.0000E+00   0.000     -7.50  0.0000E+00   0.000
 -7.75  0.0000E+00   0.000     -3.75  0.3916E+06   5.593     -7.75  0.0000E+00   0.000
 -8.00  0.0000E+00   0.000     -4.00  0.1874E+06   5.273     -8.00  0.0000E+00   0.000
 -8.25  0.0000E+00   0.000     -4.25  0.2777E+07   6.444     -8.25  0.0000E+00   0.000
 -8.50  0.0000E+00   0.000     -4.50  0.3282E+07   6.516     -8.50  0.0000E+00   0.000
 -8.75  0.0000E+00   0.000     -4.75  0.2929E+06   5.467     -8.75  0.0000E+00   0.000
 -9.00  0.0000E+00   0.000     -5.00  0.1389E+07   6.143     -9.00  0.0000E+00   0.000
 -9.25  0.0000E+00   0.000     -5.25  0.2337E+07   6.369     -9.25  0.0000E+00   0.000
 -9.50  0.0000E+00   0.000     -5.50 -0.7785E+06   0.000     -9.50  0.0000E+00   0.000
( Z, Y, Age) = 0.016900   0.274   5.000
 Mbol       dN       log dN    V       dN       log dN     I         dN       log dN
 12.75  0.0000E+00   0.000     16.75  0.0000E+00   0.000     12.75  0.2059E+07   6.314
 12.50  0.0000E+00   0.000     16.50  0.0000E+00   0.000     12.50  0.1690E+06   5.228
 12.25  0.0000E+00   0.000     16.25  0.0000E+00   0.000     12.25  0.4518E+06   5.655
 12.00  0.1062E+07   6.026     16.00  0.0000E+00   0.000     12.00  0.6567E+06   5.817
 11.75  0.1825E+07   6.261     15.75  0.0000E+00   0.000     11.75  0.5010E+06   5.700
 11.50  0.2428E+07   6.385     15.50  0.0000E+00   0.000     11.50  0.5736E+06   5.759
 11.25  0.2609E+07   6.416     15.25  0.0000E+00   0.000     11.25  0.4381E+06   5.642
 11.00  0.1892E+07   6.277     15.00  0.0000E+00   0.000     11.00  0.5475E+06   5.738
 10.75  0.1562E+07   6.194     14.75  0.5141E+06   5.711     10.75  0.4523E+06   5.655
 10.50  0.1611E+07   6.207     14.50  0.1261E+07   6.101     10.50  0.3183E+06   5.503
 10.25  0.1342E+07   6.128     14.25  0.1753E+07   6.244     10.25  0.1991E+06   5.299
 10.00  0.9293E+06   5.968     14.00  0.2654E+07   6.424     10.00  0.2858E+06   5.456
  9.75  0.9714E+06   5.987     13.75  0.1685E+07   6.227      9.75  0.2172E+06   5.337
  9.50  0.7836E+06   5.894     13.50  0.1935E+07   6.287      9.50  0.1746E+06   5.242
  9.25  0.6591E+06   5.819     13.25  0.1481E+07   6.171      9.25  0.1532E+06   5.185
  9.00  0.3536E+06   5.548     13.00  0.5495E+06   5.740      9.00  0.1318E+06   5.120
  8.75  0.4012E+06   5.603     12.75  0.1038E+07   6.016      8.75  0.1208E+06   5.082
  8.50  0.3103E+06   5.492     12.50  0.1078E+07   6.033      8.50  0.1081E+06   5.034
  8.25  0.2380E+06   5.377     12.25  0.4222E+06   5.626      8.25  0.9735E+05   4.988
  8.00  0.2018E+06   5.305     12.00  0.6710E+06   5.827      8.00  0.8436E+05   4.926
  7.75  0.1724E+06   5.237     11.75  0.4448E+06   5.648      7.75  0.8021E+05   4.904
  7.50  0.1528E+06   5.184     11.50  0.6738E+06   5.829      7.50  0.7984E+05   4.902
  7.25  0.1330E+06   5.124     11.25  0.4180E+06   5.621      7.25  0.7271E+05   4.862
  7.00  0.1186E+06   5.074     11.00  0.5226E+06   5.718      7.00  0.7448E+05   4.872
  6.75  0.1126E+06   5.051     10.75  0.4778E+06   5.679      6.75  0.7126E+05   4.853
  6.50  0.1034E+06   5.015     10.50  0.4225E+06   5.626      6.50  0.7199E+05   4.857
  6.25  0.9408E+05   4.973     10.25  0.1761E+06   5.246      6.25  0.7095E+05   4.851
  6.00  0.8976E+05   4.953     10.00  0.2934E+06   5.467      6.00  0.6690E+05   4.825
  5.75  0.7905E+05   4.898      9.75  0.2369E+06   5.375      5.75  0.6493E+05   4.812
  5.50  0.7515E+05   4.876      9.50  0.1852E+06   5.268      5.50  0.6221E+05   4.794
  5.25  0.6726E+05   4.828      9.25  0.1605E+06   5.205      5.25  0.5850E+05   4.767
  5.00  0.6294E+05   4.799      9.00  0.1400E+06   5.146      5.00  0.5590E+05   4.747
  4.75  0.5762E+05   4.761      8.75  0.1247E+06   5.096      4.75  0.5136E+05   4.711
  4.50  0.5252E+05   4.720      8.50  0.1146E+06   5.059      4.50  0.4858E+05   4.686
  4.25  0.4974E+05   4.697      8.25  0.1001E+06   5.000      4.25  0.4544E+05   4.657
  4.00  0.3997E+05   4.602      8.00  0.8975E+05   4.953      4.00  0.3543E+05   4.549
  3.75  0.3945E+05   4.596      7.75  0.7937E+05   4.900      3.75  0.3870E+05   4.588
  3.50  0.3605E+05   4.557      7.50  0.8268E+05   4.917      3.50  0.3181E+05   4.503
  3.25  0.2964E+05   4.472      7.25  0.7634E+05   4.883      3.25  0.2983E+05   4.475
  3.00  0.2786E+05   4.445      7.00  0.7585E+05   4.880      3.00  0.2317E+05   4.365
  2.75  0.2269E+05   4.356      6.75  0.7165E+05   4.855      2.75  0.2162E+05   4.335
  2.50  0.2000E+05   4.301      6.50  0.7264E+05   4.861      2.50  0.1886E+05   4.276
  2.25  0.1812E+05   4.258      6.25  0.7217E+05   4.858      2.25  0.1772E+05   4.249
  2.00  0.1360E+05   4.134      6.00  0.6689E+05   4.825      2.00  0.1189E+05   4.075
  1.75  0.9286E+04   3.968      5.75  0.6569E+05   4.818      1.75  0.8531E+04   3.931
  1.50  0.7798E+04   3.892      5.50  0.6357E+05   4.803      1.50  0.7789E+04   3.891
  1.25  0.7034E+04   3.847      5.25  0.5992E+05   4.778      1.25  0.7806E+04   3.892
  1.00  0.5143E+04   3.711      5.00  0.5682E+05   4.755      1.00  0.1181E+05   4.072
  0.75  0.2386E+04   3.378      4.75  0.5233E+05   4.719      0.75  0.1860E+05   4.269
  0.50  0.6940E+04   3.841      4.50  0.4930E+05   4.693      0.50  0.1026E+05   4.011
  0.25  0.2266E+05   4.355      4.25  0.4711E+05   4.673      0.25  0.5223E+04   3.718
  0.00  0.9632E+04   3.984      4.00  0.3636E+05   4.561      0.00  0.1622E+04   3.210
 -0.25  0.2053E+04   3.312      3.75  0.3900E+05   4.591     -0.25  0.1115E+04   3.047
 -0.50  0.1415E+04   3.151      3.50  0.3348E+05   4.525     -0.50  0.8264E+03   2.917
 -0.75  0.1338E+04   3.126      3.25  0.2918E+05   4.465     -0.75  0.5937E+03   2.774
 -1.00  0.8709E+03   2.940      3.00  0.2493E+05   4.397     -1.00  0.3696E+03   2.568
 -1.25  0.6607E+03   2.820      2.75  0.2242E+05   4.351     -1.25  0.2268E+03   2.356
 -1.50  0.4930E+03   2.693      2.50  0.1913E+05   4.282     -1.50  0.1137E+03   2.056
 -1.75  0.3916E+03   2.593      2.25  0.1818E+05   4.259     -1.75  0.1032E+03   2.014
 -2.00  0.3020E+03   2.480      2.00  0.1273E+05   4.105     -2.00  0.3697E+02   1.568
 -2.25  0.2287E+03   2.359      1.75  0.8762E+04   3.943     -2.25  0.6870E+01   0.837
 -2.50  0.1822E+03   2.260      1.50  0.7603E+04   3.881     -2.50  0.2115E-02  -2.675
 -2.75  0.1466E+03   2.166      1.25  0.7351E+04   3.866     -2.75  0.0000E+00   0.000
 -3.00  0.1129E+03   2.053      1.00  0.1036E+05   4.015     -3.00  0.0000E+00   0.000
 -3.25  0.7911E+02   1.898      0.75  0.1535E+05   4.186     -3.25  0.0000E+00   0.000
 -3.50  0.5514E+02   1.741      0.50  0.1493E+05   4.174     -3.50  0.0000E+00   0.000
 -3.75  0.2805E+02   1.448      0.25  0.5479E+04   3.739     -3.75  0.0000E+00   0.000
 -4.00  0.3115E-02  -2.507      0.00  0.2295E+04   3.361     -4.00  0.0000E+00   0.000
 -4.25  0.0000E+00   0.000     -0.25  0.1220E+04   3.086     -4.25  0.0000E+00   0.000
 -4.50  0.0000E+00   0.000     -0.50  0.9058E+03   2.957     -4.50  0.0000E+00   0.000
 -4.75  0.0000E+00   0.000     -0.75  0.6580E+03   2.818     -4.75  0.0000E+00   0.000
 -5.00  0.0000E+00   0.000     -1.00  0.4238E+03   2.627     -5.00  0.0000E+00   0.000
 -5.25  0.0000E+00   0.000     -1.25  0.2767E+03   2.442     -5.25  0.0000E+00   0.000
 -5.50  0.0000E+00   0.000     -1.50  0.1424E+03   2.154     -5.50  0.0000E+00   0.000
 -5.75  0.0000E+00   0.000     -1.75  0.1013E+03   2.006     -5.75  0.0000E+00   0.000
 -6.00  0.0000E+00   0.000     -2.00  0.5957E+02   1.775     -6.00  0.0000E+00   0.000
 -6.25  0.0000E+00   0.000     -2.25  0.1500E+02   1.176     -6.25  0.0000E+00   0.000
 -6.50  0.0000E+00   0.000     -2.50  0.6324E+00  -0.199     -6.50  0.0000E+00   0.000
 -6.75  0.0000E+00   0.000     -2.75  0.4797E-03  -3.319     -6.75  0.0000E+00   0.000
 -7.00  0.0000E+00   0.000     -3.00  0.0000E+00   0.000     -7.00  0.0000E+00   0.000
 -7.25  0.0000E+00   0.000     -3.25  0.0000E+00   0.000     -7.25  0.0000E+00   0.000
 -7.50  0.0000E+00   0.000     -3.50  0.0000E+00   0.000     -7.50  0.0000E+00   0.000
 -7.75  0.0000E+00   0.000     -3.75  0.7906E+06   5.898     -7.75  0.0000E+00   0.000
 -8.00  0.0000E+00   0.000     -4.00  0.1093E+06   5.039     -8.00  0.0000E+00   0.000
 -8.25  0.0000E+00   0.000     -4.25  0.3728E+07   6.571     -8.25  0.0000E+00   0.000
 -8.50  0.0000E+00   0.000     -4.50  0.3597E+07   6.556     -8.50  0.0000E+00   0.000
 -8.75  0.0000E+00   0.000     -4.75  0.2560E+05   4.408     -8.75  0.0000E+00   0.000
 -9.00  0.0000E+00   0.000     -5.00  0.2012E+07   6.304     -9.00  0.0000E+00   0.000
 -9.25  0.0000E+00   0.000     -5.25  0.2127E+07   6.328     -9.25  0.0000E+00   0.000
 -9.50  0.0000E+00   0.000     -5.50 -0.4808E+06   0.000     -9.50  0.0000E+00   0.000
( Z, Y, Age) = 0.016900   0.274  10.000
 Mbol       dN       log dN    V       dN       log dN     I         dN       log dN
 12.75  0.0000E+00   0.000     16.75  0.0000E+00   0.000     12.75  0.2217E+07   6.346
 12.50  0.0000E+00   0.000     16.50  0.0000E+00   0.000     12.50  0.2357E+06   5.372
 12.25  0.0000E+00   0.000     16.25  0.0000E+00   0.000     12.25  0.5260E+06   5.721
 12.00  0.1062E+07   6.026     16.00  0.0000E+00   0.000     12.00  0.7183E+06   5.856
 11.75  0.1985E+07   6.298     15.75  0.0000E+00   0.000     11.75  0.5565E+06   5.745
 11.50  0.2617E+07   6.418     15.50  0.0000E+00   0.000     11.50  0.6436E+06   5.809
 11.25  0.2976E+07   6.474     15.25  0.0000E+00   0.000     11.25  0.4430E+06   5.646
 11.00  0.2110E+07   6.324     15.00  0.0000E+00   0.000     11.00  0.5891E+06   5.770
 10.75  0.1755E+07   6.244     14.75  0.5141E+06   5.711     10.75  0.4782E+06   5.680
 10.50  0.1799E+07   6.255     14.50  0.1390E+07   6.143     10.50  0.3457E+06   5.539
 10.25  0.1510E+07   6.179     14.25  0.1922E+07   6.284     10.25  0.2295E+06   5.361
 10.00  0.1061E+07   6.026     14.00  0.3073E+07   6.488     10.00  0.3119E+06   5.494
  9.75  0.1076E+07   6.032     13.75  0.1822E+07   6.261      9.75  0.2358E+06   5.373
  9.50  0.8905E+06   5.950     13.50  0.2122E+07   6.327      9.50  0.1923E+06   5.284
  9.25  0.7229E+06   5.859     13.25  0.1652E+07   6.218      9.25  0.1691E+06   5.228
  9.00  0.4105E+06   5.613     13.00  0.6800E+06   5.833      9.00  0.1458E+06   5.164
  8.75  0.4492E+06   5.652     12.75  0.1168E+07   6.068      8.75  0.1341E+06   5.127
  8.50  0.3432E+06   5.536     12.50  0.1179E+07   6.072      8.50  0.1188E+06   5.075
  8.25  0.2672E+06   5.427     12.25  0.5035E+06   5.702      8.25  0.1080E+06   5.034
  8.00  0.2255E+06   5.353     12.00  0.7440E+06   5.872      8.00  0.9397E+05   4.973
  7.75  0.1930E+06   5.286     11.75  0.5005E+06   5.699      7.75  0.8852E+05   4.947
  7.50  0.1700E+06   5.230     11.50  0.7421E+06   5.870      7.50  0.8818E+05   4.945
  7.25  0.1484E+06   5.171     11.25  0.4450E+06   5.648      7.25  0.8054E+05   4.906
  7.00  0.1326E+06   5.123     11.00  0.5386E+06   5.731      7.00  0.8198E+05   4.914
  6.75  0.1246E+06   5.095     10.75  0.5294E+06   5.724      6.75  0.7860E+05   4.895
  6.50  0.1147E+06   5.060     10.50  0.4348E+06   5.638      6.50  0.7918E+05   4.899
  6.25  0.1043E+06   5.018     10.25  0.2132E+06   5.329      6.25  0.7804E+05   4.892
  6.00  0.9911E+05   4.996     10.00  0.3175E+06   5.502      6.00  0.7394E+05   4.869
  5.75  0.8794E+05   4.944      9.75  0.2598E+06   5.415      5.75  0.7161E+05   4.855
  5.50  0.8317E+05   4.920      9.50  0.2030E+06   5.308      5.50  0.6836E+05   4.835
  5.25  0.7431E+05   4.871      9.25  0.1773E+06   5.249      5.25  0.6429E+05   4.808
  5.00  0.6929E+05   4.841      9.00  0.1548E+06   5.190      5.00  0.6139E+05   4.788
  4.75  0.6345E+05   4.802      8.75  0.1371E+06   5.137      4.75  0.5651E+05   4.752
  4.50  0.5765E+05   4.761      8.50  0.1279E+06   5.107      4.50  0.5291E+05   4.724
  4.25  0.5393E+05   4.732      8.25  0.1101E+06   5.042      4.25  0.4958E+05   4.695
  4.00  0.4378E+05   4.641      8.00  0.9963E+05   4.998      4.00  0.4011E+05   4.603
  3.75  0.4290E+05   4.632      7.75  0.8864E+05   4.948      3.75  0.3929E+05   4.594
  3.50  0.3658E+05   4.563      7.50  0.9068E+05   4.957      3.50  0.3224E+05   4.508
  3.25  0.3009E+05   4.478      7.25  0.8454E+05   4.927      3.25  0.3017E+05   4.480
  3.00  0.2826E+05   4.451      7.00  0.8357E+05   4.922      3.00  0.2342E+05   4.369
  2.75  0.2299E+05   4.362      6.75  0.7905E+05   4.898      2.75  0.2180E+05   4.339
  2.50  0.2021E+05   4.306      6.50  0.7998E+05   4.903      2.50  0.1901E+05   4.279
  2.25  0.1828E+05   4.262      6.25  0.7931E+05   4.899      2.25  0.1784E+05   4.252
  2.00  0.1374E+05   4.138      6.00  0.7398E+05   4.869      2.00  0.1200E+05   4.079
  1.75  0.9395E+04   3.973      5.75  0.7252E+05   4.860      1.75  0.8817E+04   3.945
  1.50  0.7891E+04   3.897      5.50  0.6988E+05   4.844      1.50  0.8131E+04   3.910
  1.25  0.7131E+04   3.853      5.25  0.6580E+05   4.818      1.25  0.8736E+04   3.941
  1.00  0.5309E+04   3.725      5.00  0.6238E+05   4.795      1.00  0.1383E+05   4.141
  0.75  0.3181E+04   3.503      4.75  0.5763E+05   4.761      0.75  0.1875E+05   4.273
  0.50  0.9303E+04   3.969      4.50  0.5376E+05   4.730      0.50  0.1042E+05   4.018
  0.25  0.2281E+05   4.358      4.25  0.5110E+05   4.708      0.25  0.5338E+04   3.727
  0.00  0.9714E+04   3.987      4.00  0.4143E+05   4.617      0.00  0.1706E+04   3.232
 -0.25  0.2181E+04   3.339      3.75  0.4011E+05   4.603     -0.25  0.1174E+04   3.070
 -0.50  0.1521E+04   3.182      3.50  0.3392E+05   4.531     -0.50  0.8487E+03   2.929
 -0.75  0.1407E+04   3.148      3.25  0.2956E+05   4.471     -0.75  0.5938E+03   2.774
 -1.00  0.9227E+03   2.965      3.00  0.2519E+05   4.401     -1.00  0.3696E+03   2.568
 -1.25  0.7022E+03   2.846      2.75  0.2262E+05   4.354     -1.25  0.2268E+03   2.356
 -1.50  0.5279E+03   2.723      2.50  0.1929E+05   4.285     -1.50  0.1137E+03   2.056
 -1.75  0.4195E+03   2.623      2.25  0.1830E+05   4.263     -1.75  0.1032E+03   2.014
 -2.00  0.3233E+03   2.510      2.00  0.1283E+05   4.108     -2.00  0.3697E+02   1.568
 -2.25  0.2448E+03   2.389      1.75  0.8923E+04   3.951     -2.25  0.6870E+01   0.837
 -2.50  0.1959E+03   2.292      1.50  0.8061E+04   3.906     -2.50  0.2115E-02  -2.675
 -2.75  0.1581E+03   2.199      1.25  0.7632E+04   3.883     -2.75  0.0000E+00   0.000
 -3.00  0.1220E+03   2.086      1.00  0.1292E+05   4.111     -3.00  0.0000E+00   0.000
 -3.25  0.8638E+02   1.936      0.75  0.1561E+05   4.193     -3.25  0.0000E+00   0.000
 -3.50  0.5837E+02   1.766      0.50  0.1511E+05   4.179     -3.50  0.0000E+00   0.000
 -3.75  0.3359E+02   1.526      0.25  0.5597E+04   3.748     -3.75  0.0000E+00   0.000
 -4.00  0.2752E+00  -0.560      0.00  0.2386E+04   3.378     -4.00  0.0000E+00   0.000
 -4.25  0.0000E+00   0.000     -0.25  0.1286E+04   3.109     -4.25  0.0000E+00   0.000
 -4.50  0.0000E+00   0.000     -0.50  0.9469E+03   2.976     -4.50  0.0000E+00   0.000
 -4.75  0.0000E+00   0.000     -0.75  0.6591E+03   2.819     -4.75  0.0000E+00   0.000
 -5.00  0.0000E+00   0.000     -1.00  0.4238E+03   2.627     -5.00  0.0000E+00   0.000
 -5.25  0.0000E+00   0.000     -1.25  0.2767E+03   2.442     -5.25  0.0000E+00   0.000
 -5.50  0.0000E+00   0.000     -1.50  0.1424E+03   2.154     -5.50  0.0000E+00   0.000
 -5.75  0.0000E+00   0.000     -1.75  0.1013E+03   2.006     -5.75  0.0000E+00   0.000
 -6.00  0.0000E+00   0.000     -2.00  0.5957E+02   1.775     -6.00  0.0000E+00   0.000
 -6.25  0.0000E+00   0.000     -2.25  0.1500E+02   1.176     -6.25  0.0000E+00   0.000
 -6.50  0.0000E+00   0.000     -2.50  0.6324E+00  -0.199     -6.50  0.0000E+00   0.000
 -6.75  0.0000E+00   0.000     -2.75  0.4797E-03  -3.319     -6.75  0.0000E+00   0.000
 -7.00  0.0000E+00   0.000     -3.00  0.0000E+00   0.000     -7.00  0.0000E+00   0.000
 -7.25  0.0000E+00   0.000     -3.25  0.0000E+00   0.000     -7.25  0.0000E+00   0.000
 -7.50  0.0000E+00   0.000     -3.50  0.0000E+00   0.000     -7.50  0.0000E+00   0.000
 -7.75  0.0000E+00   0.000     -3.75  0.7906E+06   5.898     -7.75  0.0000E+00   0.000
 -8.00  0.0000E+00   0.000     -4.00  0.1093E+06   5.039     -8.00  0.0000E+00   0.000
 -8.25  0.0000E+00   0.000     -4.25  0.4258E+07   6.629     -8.25  0.0000E+00   0.000
 -8.50  0.0000E+00   0.000     -4.50  0.3994E+07   6.601     -8.50  0.0000E+00   0.000
 -8.75  0.0000E+00   0.000     -4.75 -0.1842E+06   0.000     -8.75  0.0000E+00   0.000
 -9.00  0.0000E+00   0.000     -5.00  0.2613E+07   6.417     -9.00  0.0000E+00   0.000
 -9.25  0.0000E+00   0.000     -5.25  0.2103E+07   6.323     -9.25  0.0000E+00   0.000
 -9.50  0.0000E+00   0.000     -5.50 -0.3879E+06   0.000     -9.50  0.0000E+00   0.000
( Z, Y, Age) = 0.016900   0.274  15.000
 Mbol       dN       log dN    V       dN       log dN     I         dN       log dN
 12.75  0.0000E+00   0.000     16.75  0.0000E+00   0.000     12.75  0.2286E+07   6.359
 12.50  0.0000E+00   0.000     16.50  0.0000E+00   0.000     12.50  0.3050E+06   5.484
 12.25  0.0000E+00   0.000     16.25  0.0000E+00   0.000     12.25  0.6050E+06   5.782
 12.00  0.1259E+07   6.100     16.00  0.0000E+00   0.000     12.00  0.7817E+06   5.893
 11.75  0.2217E+07   6.346     15.75  0.0000E+00   0.000     11.75  0.6123E+06   5.787
 11.50  0.2982E+07   6.474     15.50  0.0000E+00   0.000     11.50  0.7230E+06   5.859
 11.25  0.3287E+07   6.517     15.25  0.0000E+00   0.000     11.25  0.4612E+06   5.664
 11.00  0.2326E+07   6.367     15.00  0.0000E+00   0.000     11.00  0.5891E+06   5.770
 10.75  0.1969E+07   6.294     14.75  0.6757E+06   5.830     10.75  0.5205E+06   5.716
