( Z, Y, Age) = 0.009504   0.254   8.000
 Mbol       dN       log dN    V       dN       log dN     I         dN       log dN
 -4.00  0.8792E+01   0.944      0.00  0.6935E+03   2.841     -4.00  0.0000E+00   0.000
 -4.25  0.7074E+01   0.850     -0.25  0.6567E+03   2.817     -4.25  0.0000E+00   0.000
 -4.50  0.6096E+01   0.785     -0.50  0.4179E+03   2.621     -4.50  0.0000E+00   0.000
 -4.75  0.5322E+01   0.726     -0.75  0.2496E+03   2.397     -4.75  0.0000E+00   0.000
 -5.00  0.2716E+01   0.434     -1.00  0.1224E+03   2.088     -5.00  0.0000E+00   0.000
 -5.25  0.1048E-01  -1.980     -1.25  0.9752E+01   0.989     -5.25  0.0000E+00   0.000
 -5.50  0.0000E+00   0.000     -1.50  0.0000E+00   0.000     -5.50  0.0000E+00   0.000
 -5.75  0.0000E+00   0.000     -1.75  0.0000E+00   0.000     -5.75  0.0000E+00   0.000
 -6.00  0.0000E+00   0.000     -2.00  0.6633E+06   5.822     -6.00  0.0000E+00   0.000
 -6.25  0.0000E+00   0.000     -2.25  0.1696E+07   6.229     -6.25  0.0000E+00   0.000
 -6.50  0.0000E+00   0.000     -2.50  0.1728E+07   6.238     -6.50  0.0000E+00   0.000
 -6.75  0.0000E+00   0.000     -2.75  0.1423E+07   6.153     -6.75  0.0000E+00   0.000
 -7.00  0.0000E+00   0.000     -3.00  0.2715E+07   6.434     -7.00  0.0000E+00   0.000
 -7.25  0.0000E+00   0.000     -3.25  0.2176E+07   6.338     -7.25  0.0000E+00   0.000
 -7.50  0.0000E+00   0.000     -3.50  0.2244E+07   6.351     -7.50  0.0000E+00   0.000
 -7.75  0.0000E+00   0.000     -3.75  0.2244E+07   6.351     -7.75  0.0000E+00   0.000
 -8.00  0.0000E+00   0.000     -4.00  0.1607E+07   6.206     -8.00  0.0000E+00   0.000
 -8.25  0.0000E+00   0.000     -4.25  0.2001E+07   6.301     -8.25  0.0000E+00   0.000
 -8.50  0.0000E+00   0.000     -4.50  0.2192E+07   6.341     -8.50  0.0000E+00   0.000
 -8.75  0.0000E+00   0.000     -4.75  0.2456E+07   6.390     -8.75  0.0000E+00   0.000
 -9.00  0.0000E+00   0.000     -5.00  0.1941E+07   6.288     -9.00  0.0000E+00   0.000
 -9.25  0.0000E+00   0.000     -5.25  0.1476E+07   6.169     -9.25  0.0000E+00   0.000
 -9.50  0.0000E+00   0.000     -5.50  0.1908E+07   6.280     -9.50  0.0000E+00   0.000
( Z, Y, Age) = 0.016900   0.274  14.000
 Mbol       dN       log dN    V       dN       log dN     I         dN       log dN
 12.75  0.1018E+07   6.008     16.75  0.1501E+06   5.176     12.75  0.2065E+07   6.315
 12.50  0.2967E+07   6.472     16.50  0.4178E+06   5.621     12.50  0.3784E+06   5.578
 12.25  0.3033E+07   6.482     16.25  0.1259E+07   6.100     12.25  0.1037E+07   6.016
 12.00  0.3290E+07   6.517     16.00  0.1686E+07   6.227     12.00  0.1120E+07   6.049
 11.75  0.3379E+07   6.529     15.75  0.1865E+07   6.271     11.75  0.9218E+06   5.965
 11.50  0.3588E+07   6.555     15.50  0.2319E+07   6.365     11.50  0.1026E+07   6.011
 11.25  0.3586E+07   6.555     15.25  0.2402E+07   6.381     11.25  0.1141E+07   6.057
 11.00  0.3552E+07   6.551     15.00  0.2368E+07   6.374     11.00  0.1068E+07   6.028
 10.75  0.3215E+07   6.507     14.75  0.2260E+07   6.354     10.75  0.9447E+06   5.975
 10.50  0.2901E+07   6.463     14.50  0.2164E+07   6.335     10.50  0.7998E+06   5.903
 10.25  0.2578E+07   6.411     14.25  0.2181E+07   6.339     10.25  0.6708E+06   5.827
 10.00  0.2171E+07   6.337     14.00  0.2199E+07   6.342     10.00  0.5649E+06   5.752
  9.75  0.1842E+07   6.265     13.75  0.2209E+07   6.344      9.75  0.4884E+06   5.689
  9.50  0.1561E+07   6.193     13.50  0.2130E+07   6.328      9.50  0.4131E+06   5.616
  9.25  0.1300E+07   6.114     13.25  0.2013E+07   6.304      9.25  0.3505E+06   5.545
  9.00  0.1040E+07   6.017     13.00  0.1876E+07   6.273      9.00  0.2996E+06   5.476
  8.75  0.8341E+06   5.921     12.75  0.1560E+07   6.193      8.75  0.2593E+06   5.414
  8.50  0.6738E+06   5.829     12.50  0.1232E+07   6.091      8.50  0.2278E+06   5.358
  8.25  0.5453E+06   5.737     12.25  0.1137E+07   6.056      8.25  0.1989E+06   5.299
  8.00  0.4417E+06   5.645     12.00  0.1083E+07   6.035      8.00  0.1786E+06   5.252
  7.75  0.3699E+06   5.568     11.75  0.9462E+06   5.976      7.75  0.1606E+06   5.206
  7.50  0.3110E+06   5.493     11.50  0.1048E+07   6.020      7.50  0.1476E+06   5.169
  7.25  0.2659E+06   5.425     11.25  0.1088E+07   6.036      7.25  0.1399E+06   5.146
  7.00  0.2323E+06   5.366     11.00  0.1090E+07   6.037      7.00  0.1327E+06   5.123
  6.75  0.2050E+06   5.312     10.75  0.1006E+07   6.003      6.75  0.1278E+06   5.107
  6.50  0.1850E+06   5.267     10.50  0.8554E+06   5.932      6.50  0.1237E+06   5.092
  6.25  0.1672E+06   5.223     10.25  0.7275E+06   5.862      6.25  0.1182E+06   5.072
  6.00  0.1516E+06   5.181     10.00  0.6039E+06   5.781      6.00  0.1153E+06   5.062
  5.75  0.1380E+06   5.140      9.75  0.5157E+06   5.712      5.75  0.1093E+06   5.039
  5.50  0.1254E+06   5.098      9.50  0.4378E+06   5.641      5.50  0.1037E+06   5.016
  5.25  0.1125E+06   5.051      9.25  0.3709E+06   5.569      5.25  0.9673E+05   4.986
  5.00  0.1019E+06   5.008      9.00  0.3158E+06   5.499      5.00  0.8853E+05   4.947
  4.75  0.9026E+05   4.955      8.75  0.2755E+06   5.440      4.75  0.7784E+05   4.891
  4.50  0.7476E+05   4.874      8.50  0.2393E+06   5.379      4.50  0.6754E+05   4.830
  4.25  0.6323E+05   4.801      8.25  0.2103E+06   5.323      4.25  0.6192E+05   4.792
  4.00  0.5401E+05   4.732      8.00  0.1844E+06   5.266      4.00  0.5030E+05   4.702
  3.75  0.3984E+05   4.600      7.75  0.1672E+06   5.223      3.75  0.2987E+05   4.475
  3.50  0.2269E+05   4.356      7.50  0.1537E+06   5.187      3.50  0.1323E+05   4.122
  3.25  0.9602E+04   3.982      7.25  0.1425E+06   5.154      3.25  0.6997E+04   3.845
  3.00  0.6825E+04   3.834      7.00  0.1369E+06   5.136      3.00  0.5486E+04   3.739
  2.75  0.6149E+04   3.789      6.75  0.1302E+06   5.114      2.75  0.4168E+04   3.620
  2.50  0.4806E+04   3.682      6.50  0.1252E+06   5.098      2.50  0.3241E+04   3.511
  2.25  0.3674E+04   3.565      6.25  0.1205E+06   5.081      2.25  0.2576E+04   3.411
  2.00  0.2921E+04   3.466      6.00  0.1164E+06   5.066      2.00  0.2130E+04   3.328
  1.75  0.2363E+04   3.373      5.75  0.1117E+06   5.048      1.75  0.1795E+04   3.254
  1.50  0.1937E+04   3.287      5.50  0.1050E+06   5.021      1.50  0.1841E+04   3.265
  1.25  0.1639E+04   3.215      5.25  0.9892E+05   4.995      1.25  0.1850E+04   3.267
  1.00  0.1382E+04   3.141      5.00  0.9064E+05   4.957      1.00  0.1455E+04   3.163
  0.75  0.1559E+04   3.193      4.75  0.8120E+05   4.910      0.75  0.7039E+04   3.848
  0.50  0.2088E+04   3.320      4.50  0.6875E+05   4.837      0.50  0.1440E+04   3.158
  0.25  0.7065E+04   3.849      4.25  0.6224E+05   4.794      0.25  0.7737E+03   2.889
  0.00  0.1062E+04   3.026      4.00  0.5377E+05   4.731      0.00  0.7789E+03   2.892
 -0.25  0.6583E+03   2.818      3.75  0.3407E+05   4.532     -0.25  0.5853E+03   2.767
 -0.50  0.5668E+03   2.753      3.50  0.1584E+05   4.200     -0.50  0.3523E+03   2.547
 -0.75  0.4685E+03   2.671      3.25  0.7476E+04   3.874     -0.75  0.2063E+03   2.314
 -1.00  0.4029E+03   2.605      3.00  0.5905E+04   3.771     -1.00  0.7398E+02   1.869
 -1.25  0.3327E+03   2.522      2.75  0.4456E+04   3.649     -1.25  0.3617E+00  -0.442
 -1.50  0.2883E+03   2.460      2.50  0.3437E+04   3.536     -1.50  0.0000E+00   0.000
 -1.75  0.2385E+03   2.378      2.25  0.2733E+04   3.437     -1.75  0.0000E+00   0.000
 -2.00  0.2093E+03   2.321      2.00  0.2219E+04   3.346     -2.00  0.0000E+00   0.000
 -2.25  0.1752E+03   2.244      1.75  0.1887E+04   3.276     -2.25  0.0000E+00   0.000
 -2.50  0.1555E+03   2.192      1.50  0.1748E+04   3.243     -2.50  0.0000E+00   0.000
 -2.75  0.1323E+03   2.121      1.25  0.1906E+04   3.280     -2.75  0.0000E+00   0.000
 -3.00  0.1166E+03   2.067      1.00  0.1556E+04   3.192     -3.00  0.0000E+00   0.000
 -3.25  0.1021E+03   2.009      0.75  0.5363E+04   3.729     -3.25  0.0000E+00   0.000
 -3.50  0.9132E+02   1.961      0.50  0.3261E+04   3.513     -3.50  0.0000E+00   0.000
 -3.75  0.5365E+02   1.730      0.25  0.7948E+03   2.900     -3.75  0.0000E+00   0.000
 -4.00  0.9405E+01   0.973      0.00  0.7622E+03   2.882     -4.00  0.0000E+00   0.000
 -4.25  0.7413E+01   0.870     -0.25  0.6720E+03   2.827     -4.25  0.0000E+00   0.000
 -4.50  0.6392E+01   0.806     -0.50  0.4179E+03   2.621     -4.50  0.0000E+00   0.000
 -4.75  0.5592E+01   0.748     -0.75  0.2496E+03   2.397     -4.75  0.0000E+00   0.000
 -5.00  0.2787E+01   0.445     -1.00  0.1224E+03   2.088     -5.00  0.0000E+00   0.000
 -5.25  0.1048E-01  -1.980     -1.25  0.9752E+01   0.989     -5.25  0.0000E+00   0.000
 -5.50  0.0000E+00   0.000     -1.50  0.0000E+00   0.000     -5.50  0.0000E+00   0.000
 -5.75  0.0000E+00   0.000     -1.75  0.0000E+00   0.000     -5.75  0.0000E+00   0.000
 -6.00  0.0000E+00   0.000     -2.00  0.7703E+06   5.887     -6.00  0.0000E+00   0.000
 -6.25  0.0000E+00   0.000     -2.25  0.1823E+07   6.261     -6.25  0.0000E+00   0.000
 -6.50  0.0000E+00   0.000     -2.50  0.1808E+07   6.257     -6.50  0.0000E+00   0.000
 -6.75  0.0000E+00   0.000     -2.75  0.1512E+07   6.180     -6.75  0.0000E+00   0.000
 -7.00  0.0000E+00   0.000     -3.00  0.2847E+07   6.454     -7.00  0.0000E+00   0.000
 -7.25  0.0000E+00   0.000     -3.25  0.2314E+07   6.364     -7.25  0.0000E+00   0.000
 -7.50  0.0000E+00   0.000     -3.50  0.2395E+07   6.379     -7.50  0.0000E+00   0.000
 -7.75  0.0000E+00   0.000     -3.75  0.2399E+07   6.380     -7.75  0.0000E+00   0.000
 -8.00  0.0000E+00   0.000     -4.00  0.1733E+07   6.239     -8.00  0.0000E+00   0.000
 -8.25  0.0000E+00   0.000     -4.25  0.2134E+07   6.329     -8.25  0.0000E+00   0.000
 -8.50  0.0000E+00   0.000     -4.50  0.2324E+07   6.366     -8.50  0.0000E+00   0.000
 -8.75  0.0000E+00   0.000     -4.75  0.2443E+07   6.388     -8.75  0.0000E+00   0.000
 -9.00  0.0000E+00   0.000     -5.00  0.2230E+07   6.348     -9.00  0.0000E+00   0.000
 -9.25  0.0000E+00   0.000     -5.25  0.1583E+07   6.200     -9.25  0.0000E+00   0.000
 -9.50  0.0000E+00   0.000     -5.50  0.2007E+07   6.302     -9.50  0.0000E+00   0.000
( Z, Y, Age) = 0.016900   0.274  15.000
 Mbol       dN       log dN    V       dN       log dN     I         dN       log dN
 12.75  0.1096E+07   6.040     16.75  0.1708E+06   5.232     12.75  0.2160E+07   6.334
 12.50  0.3128E+07   6.495     16.50  0.4696E+06   5.672     12.50  0.4361E+06   5.640
 12.25  0.3230E+07   6.509     16.25  0.1356E+07   6.132     12.25  0.1078E+07   6.033
 12.00  0.3466E+07   6.540     16.00  0.1783E+07   6.251     12.00  0.1179E+07   6.072
 11.75  0.3589E+07   6.555     15.75  0.1952E+07   6.290     11.75  0.9914E+06   5.996
 11.50  0.3787E+07   6.578     15.50  0.2448E+07   6.389     11.50  0.1059E+07   6.025
 11.25  0.3814E+07   6.581     15.25  0.2542E+07   6.405     11.25  0.1203E+07   6.080
 11.00  0.3742E+07   6.573     15.00  0.2527E+07   6.403     11.00  0.1124E+07   6.051
 10.75  0.3411E+07   6.533     14.75  0.2379E+07   6.376     10.75  0.9954E+06   5.998
 10.50  0.3079E+07   6.488     14.50  0.2304E+07   6.363     10.50  0.8427E+06   5.926
 10.25  0.2720E+07   6.435     14.25  0.2314E+07   6.364     10.25  0.7068E+06   5.849
 10.00  0.2295E+07   6.361     14.00  0.2330E+07   6.367     10.00  0.5950E+06   5.775
  9.75  0.1951E+07   6.290     13.75  0.2337E+07   6.369      9.75  0.5141E+06   5.711
  9.50  0.1661E+07   6.220     13.50  0.2248E+07   6.352      9.50  0.4361E+06   5.640
  9.25  0.1372E+07   6.137     13.25  0.2126E+07   6.328      9.25  0.3701E+06   5.568
  9.00  0.1099E+07   6.041     13.00  0.1986E+07   6.298      9.00  0.3162E+06   5.500
  8.75  0.8827E+06   5.946     12.75  0.1685E+07   6.226      8.75  0.2741E+06   5.438
  8.50  0.7171E+06   5.856     12.50  0.1307E+07   6.116      8.50  0.2416E+06   5.383
  8.25  0.5743E+06   5.759     12.25  0.1177E+07   6.071      8.25  0.2098E+06   5.322
  8.00  0.4699E+06   5.672     12.00  0.1180E+07   6.072      8.00  0.1883E+06   5.275
  7.75  0.3899E+06   5.591     11.75  0.9824E+06   5.992      7.75  0.1692E+06   5.228
  7.50  0.3302E+06   5.519     11.50  0.1100E+07   6.041      7.50  0.1564E+06   5.194
  7.25  0.2811E+06   5.449     11.25  0.1150E+07   6.061      7.25  0.1475E+06   5.169
  7.00  0.2455E+06   5.390     11.00  0.1136E+07   6.055      7.00  0.1394E+06   5.144
  6.75  0.2168E+06   5.336     10.75  0.1061E+07   6.026      6.75  0.1357E+06   5.133
  6.50  0.1954E+06   5.291     10.50  0.9018E+06   5.955      6.50  0.1298E+06   5.113
  6.25  0.1764E+06   5.247     10.25  0.7666E+06   5.885      6.25  0.1249E+06   5.097
  6.00  0.1598E+06   5.204     10.00  0.6366E+06   5.804      6.00  0.1213E+06   5.084
  5.75  0.1460E+06   5.164      9.75  0.5433E+06   5.735      5.75  0.1148E+06   5.060
  5.50  0.1318E+06   5.120      9.50  0.4622E+06   5.665      5.50  0.1099E+06   5.041
  5.25  0.1188E+06   5.075      9.25  0.3916E+06   5.593      5.25  0.1016E+06   5.007
  5.00  0.1071E+06   5.030      9.00  0.3334E+06   5.523      5.00  0.9303E+05   4.969
  4.75  0.9489E+05   4.977      8.75  0.2907E+06   5.463      4.75  0.8135E+05   4.910
  4.50  0.7837E+05   4.894      8.50  0.2526E+06   5.402      4.50  0.7154E+05   4.855
  4.25  0.6656E+05   4.823      8.25  0.2221E+06   5.346      4.25  0.6534E+05   4.815
  4.00  0.5638E+05   4.751      8.00  0.1958E+06   5.292      4.00  0.5082E+05   4.706
  3.75  0.4035E+05   4.606      7.75  0.1761E+06   5.246      3.75  0.3031E+05   4.482
  3.50  0.2316E+05   4.365      7.50  0.1617E+06   5.209      3.50  0.1371E+05   4.137
  3.25  0.1005E+05   4.002      7.25  0.1508E+06   5.178      3.25  0.7294E+04   3.863
  3.00  0.7222E+04   3.859      7.00  0.1443E+06   5.159      3.00  0.5712E+04   3.757
  2.75  0.6427E+04   3.808      6.75  0.1370E+06   5.137      2.75  0.4378E+04   3.641
  2.50  0.5022E+04   3.701      6.50  0.1326E+06   5.122      2.50  0.3382E+04   3.529
  2.25  0.3847E+04   3.585      6.25  0.1265E+06   5.102      2.25  0.2704E+04   3.432
  2.00  0.3073E+04   3.488      6.00  0.1232E+06   5.091      2.00  0.2244E+04   3.351
  1.75  0.2486E+04   3.395      5.75  0.1173E+06   5.069      1.75  0.1907E+04   3.280
  1.50  0.2033E+04   3.308      5.50  0.1104E+06   5.043      1.50  0.1976E+04   3.296
  1.25  0.1720E+04   3.236      5.25  0.1047E+06   5.020      1.25  0.1921E+04   3.283
  1.00  0.1472E+04   3.168      5.00  0.9518E+05   4.979      1.00  0.1513E+04   3.180
  0.75  0.1688E+04   3.227      4.75  0.8485E+05   4.929      0.75  0.7372E+04   3.868
  0.50  0.2134E+04   3.329      4.50  0.7250E+05   4.860      0.50  0.1514E+04   3.180
  0.25  0.7409E+04   3.870      4.25  0.6625E+05   4.821      0.25  0.8335E+03   2.921
  0.00  0.1115E+04   3.047      4.00  0.5453E+05   4.737      0.00  0.8232E+03   2.915
 -0.25  0.6921E+03   2.840      3.75  0.3452E+05   4.538     -0.25  0.5862E+03   2.768
 -0.50  0.5989E+03   2.777      3.50  0.1629E+05   4.212     -0.50  0.3523E+03   2.547
 -0.75  0.4933E+03   2.693      3.25  0.7852E+04   3.895     -0.75  0.2063E+03   2.314
 -1.00  0.4237E+03   2.627      3.00  0.6149E+04   3.789     -1.00  0.7398E+02   1.869
 -1.25  0.3522E+03   2.547      2.75  0.4644E+04   3.667     -1.25  0.3617E+00  -0.442
 -1.50  0.3026E+03   2.481      2.50  0.3615E+04   3.558     -1.50  0.0000E+00   0.000
 -1.75  0.2527E+03   2.403      2.25  0.2855E+04   3.456     -1.75  0.0000E+00   0.000
 -2.00  0.2201E+03   2.343      2.00  0.2339E+04   3.369     -2.00  0.0000E+00   0.000
 -2.25  0.1855E+03   2.268      1.75  0.1986E+04   3.298     -2.25  0.0000E+00   0.000
 -2.50  0.1640E+03   2.215      1.50  0.1898E+04   3.278     -2.50  0.0000E+00   0.000
 -2.75  0.1400E+03   2.146      1.25  0.1981E+04   3.297     -2.75  0.0000E+00   0.000
 -3.00  0.1234E+03   2.091      1.00  0.1617E+04   3.209     -3.00  0.0000E+00   0.000
 -3.25  0.1080E+03   2.033      0.75  0.5613E+04   3.749     -3.25  0.0000E+00   0.000
 -3.50  0.9676E+02   1.986      0.50  0.3421E+04   3.534     -3.50  0.0000E+00   0.000
 -3.75  0.5762E+02   1.761      0.25  0.8432E+03   2.926     -3.75  0.0000E+00   0.000
 -4.00  0.9963E+01   0.998      0.00  0.8289E+03   2.919     -4.00  0.0000E+00   0.000
 -4.25  0.7731E+01   0.888     -0.25  0.6772E+03   2.831     -4.25  0.0000E+00   0.000
 -4.50  0.6669E+01   0.824     -0.50  0.4179E+03   2.621     -4.50  0.0000E+00   0.000
 -4.75  0.5839E+01   0.766     -0.75  0.2496E+03   2.397     -4.75  0.0000E+00   0.000
 -5.00  0.2849E+01   0.455     -1.00  0.1224E+03   2.088     -5.00  0.0000E+00   0.000
 -5.25  0.1048E-01  -1.980     -1.25  0.9752E+01   0.989     -5.25  0.0000E+00   0.000
 -5.50  0.0000E+00   0.000     -1.50  0.0000E+00   0.000     -5.50  0.0000E+00   0.000
 -5.75  0.0000E+00   0.000     -1.75  0.0000E+00   0.000     -5.75  0.0000E+00   0.000
 -6.00  0.0000E+00   0.000     -2.00  0.8766E+06   5.943     -6.00  0.0000E+00   0.000
 -6.25  0.0000E+00   0.000     -2.25  0.1950E+07   6.290     -6.25  0.0000E+00   0.000
 -6.50  0.0000E+00   0.000     -2.50  0.1889E+07   6.276     -6.50  0.0000E+00   0.000
 -6.75  0.0000E+00   0.000     -2.75  0.1601E+07   6.204     -6.75  0.0000E+00   0.000
 -7.00  0.0000E+00   0.000     -3.00  0.2978E+07   6.474     -7.00  0.0000E+00   0.000
 -7.25  0.0000E+00   0.000     -3.25  0.2452E+07   6.390     -7.25  0.0000E+00   0.000
 -7.50  0.0000E+00   0.000     -3.50  0.2545E+07   6.406     -7.50  0.0000E+00   0.000
 -7.75  0.0000E+00   0.000     -3.75  0.2554E+07   6.407     -7.75  0.0000E+00   0.000
 -8.00  0.0000E+00   0.000     -4.00  0.1862E+07   6.270     -8.00  0.0000E+00   0.000
 -8.25  0.0000E+00   0.000     -4.25  0.2269E+07   6.356     -8.25  0.0000E+00   0.000
 -8.50  0.0000E+00   0.000     -4.50  0.2456E+07   6.390     -8.50  0.0000E+00   0.000
 -8.75  0.0000E+00   0.000     -4.75  0.2570E+07   6.410     -8.75  0.0000E+00   0.000
 -9.00  0.0000E+00   0.000     -5.00  0.2224E+07   6.347     -9.00  0.0000E+00   0.000
 -9.25  0.0000E+00   0.000     -5.25  0.1848E+07   6.267     -9.25  0.0000E+00   0.000
 -9.50  0.0000E+00   0.000     -5.50  0.2107E+07   6.324     -9.50  0.0000E+00   0.000
( Z, Y, Age) = 0.016900   0.274  16.000
 Mbol       dN       log dN    V       dN       log dN     I         dN       log dN
 12.75  0.1123E+07   6.050     16.75  0.1708E+06   5.232     12.75  0.2274E+07   6.357
 12.50  0.3281E+07   6.516     16.50  0.4844E+06   5.685     12.50  0.4606E+06   5.663
 12.25  0.3425E+07   6.535     16.25  0.1452E+07   6.162     12.25  0.1137E+07   6.056
 12.00  0.3644E+07   6.562     16.00  0.1881E+07   6.274     12.00  0.1221E+07   6.087
 11.75  0.3796E+07   6.579     15.75  0.2039E+07   6.309     11.75  0.1079E+07   6.033
 11.50  0.3991E+07   6.601     15.50  0.2577E+07   6.411     11.50  0.1092E+07   6.038
 11.25  0.4036E+07   6.606     15.25  0.2686E+07   6.429     11.25  0.1251E+07   6.097
 11.00  0.3931E+07   6.594     15.00  0.2681E+07   6.428     11.00  0.1189E+07   6.075
 10.75  0.3617E+07   6.558     14.75  0.2499E+07   6.398     10.75  0.1046E+07   6.020
 10.50  0.3249E+07   6.512     14.50  0.2435E+07   6.386     10.50  0.8853E+06   5.947
 10.25  0.2862E+07   6.457     14.25  0.2456E+07   6.390     10.25  0.7425E+06   5.871
 10.00  0.2419E+07   6.384     14.00  0.2461E+07   6.391     10.00  0.6247E+06   5.796
  9.75  0.2069E+07   6.316     13.75  0.2465E+07   6.392      9.75  0.5392E+06   5.732
  9.50  0.1752E+07   6.244     13.50  0.2367E+07   6.374      9.50  0.4591E+06   5.662
  9.25  0.1444E+07   6.160     13.25  0.2240E+07   6.350      9.25  0.3895E+06   5.591
  9.00  0.1158E+07   6.064     13.00  0.2095E+07   6.321      9.00  0.3336E+06   5.523
  8.75  0.9348E+06   5.971     12.75  0.1795E+07   6.254      8.75  0.2891E+06   5.461
  8.50  0.7563E+06   5.879     12.50  0.1401E+07   6.147      8.50  0.2540E+06   5.405
  8.25  0.6047E+06   5.782     12.25  0.1216E+07   6.085      8.25  0.2208E+06   5.344
  8.00  0.4975E+06   5.697     12.00  0.1259E+07   6.100      8.00  0.1979E+06   5.297
  7.75  0.4106E+06   5.613     11.75  0.1036E+07   6.015      7.75  0.1784E+06   5.251
  7.50  0.3480E+06   5.542     11.50  0.1137E+07   6.056      7.50  0.1649E+06   5.217
  7.25  0.2973E+06   5.473     11.25  0.1227E+07   6.089      7.25  0.1546E+06   5.189
  7.00  0.2585E+06   5.412     11.00  0.1178E+07   6.071      7.00  0.1469E+06   5.167
  6.75  0.2285E+06   5.359     10.75  0.1116E+07   6.048      6.75  0.1426E+06   5.154
  6.50  0.2058E+06   5.313     10.50  0.9481E+06   5.977      6.50  0.1362E+06   5.134
  6.25  0.1857E+06   5.269     10.25  0.8055E+06   5.906      6.25  0.1316E+06   5.119
  6.00  0.1680E+06   5.225     10.00  0.6690E+06   5.825      6.00  0.1269E+06   5.103
  5.75  0.1532E+06   5.185      9.75  0.5704E+06   5.756      5.75  0.1210E+06   5.083
  5.50  0.1388E+06   5.142      9.50  0.4865E+06   5.687      5.50  0.1152E+06   5.061
  5.25  0.1244E+06   5.095      9.25  0.4122E+06   5.615      5.25  0.1065E+06   5.027
  5.00  0.1124E+06   5.051      9.00  0.3508E+06   5.545      5.00  0.9745E+05   4.989
  4.75  0.9934E+05   4.997      8.75  0.3058E+06   5.485      4.75  0.8484E+05   4.929
  4.50  0.8189E+05   4.913      8.50  0.2661E+06   5.425      4.50  0.7564E+05   4.879
  4.25  0.6966E+05   4.843      8.25  0.2348E+06   5.371      4.25  0.6771E+05   4.831
  4.00  0.5816E+05   4.765      8.00  0.2059E+06   5.314      4.00  0.5132E+05   4.710
  3.75  0.4083E+05   4.611      7.75  0.1850E+06   5.267      3.75  0.3083E+05   4.489
  3.50  0.2359E+05   4.373      7.50  0.1701E+06   5.231      3.50  0.1410E+05   4.149
  3.25  0.1053E+05   4.023      7.25  0.1593E+06   5.202      3.25  0.7578E+04   3.880
  3.00  0.7566E+04   3.879      7.00  0.1511E+06   5.179      3.00  0.5950E+04   3.775
  2.75  0.6696E+04   3.826      6.75  0.1445E+06   5.160      2.75  0.4558E+04   3.659
  2.50  0.5231E+04   3.719      6.50  0.1390E+06   5.143      2.50  0.3516E+04   3.546
  2.25  0.4023E+04   3.605      6.25  0.1330E+06   5.124      2.25  0.2839E+04   3.453
  2.00  0.3218E+04   3.508      6.00  0.1294E+06   5.112      2.00  0.2342E+04   3.370
  1.75  0.2595E+04   3.414      5.75  0.1227E+06   5.089      1.75  0.2034E+04   3.308
  1.50  0.2125E+04   3.327      5.50  0.1166E+06   5.067      1.50  0.2092E+04   3.321
  1.25  0.1801E+04   3.255      5.25  0.1096E+06   5.040      1.25  0.1985E+04   3.298
  1.00  0.1569E+04   3.196      5.00  0.9964E+05   4.998      1.00  0.1571E+04   3.196
  0.75  0.1799E+04   3.255      4.75  0.8833E+05   4.946      0.75  0.7707E+04   3.887
  0.50  0.2179E+04   3.338      4.50  0.7640E+05   4.883      0.50  0.1564E+04   3.194
  0.25  0.7739E+04   3.889      4.25  0.6952E+05   4.842      0.25  0.8949E+03   2.952
  0.00  0.1160E+04   3.064      4.00  0.5507E+05   4.741      0.00  0.8545E+03   2.932
 -0.25  0.7249E+03   2.860      3.75  0.3495E+05   4.543     -0.25  0.5865E+03   2.768
 -0.50  0.6306E+03   2.800      3.50  0.1676E+05   4.224     -0.50  0.3523E+03   2.547
 -0.75  0.5158E+03   2.713      3.25  0.8174E+04   3.912     -0.75  0.2063E+03   2.314
 -1.00  0.4444E+03   2.648      3.00  0.6377E+04   3.805     -1.00  0.7398E+02   1.869
 -1.25  0.3700E+03   2.568      2.75  0.4843E+04   3.685     -1.25  0.3617E+00  -0.442
 -1.50  0.3163E+03   2.500      2.50  0.3770E+04   3.576     -1.50  0.0000E+00   0.000
 -1.75  0.2665E+03   2.426      2.25  0.2974E+04   3.473     -1.75  0.0000E+00   0.000
 -2.00  0.2301E+03   2.362      2.00  0.2463E+04   3.391     -2.00  0.0000E+00   0.000
 -2.25  0.1955E+03   2.291      1.75  0.2078E+04   3.318     -2.25  0.0000E+00   0.000
 -2.50  0.1720E+03   2.235      1.50  0.2052E+04   3.312     -2.50  0.0000E+00   0.000
 -2.75  0.1476E+03   2.169      1.25  0.2045E+04   3.311     -2.75  0.0000E+00   0.000
 -3.00  0.1298E+03   2.113      1.00  0.1676E+04   3.224     -3.00  0.0000E+00   0.000
 -3.25  0.1138E+03   2.056      0.75  0.5870E+04   3.769     -3.25  0.0000E+00   0.000
 -3.50  0.1019E+03   2.008      0.50  0.3551E+04   3.550     -3.50  0.0000E+00   0.000
 -3.75  0.6141E+02   1.788      0.25  0.8949E+03   2.952     -3.75  0.0000E+00   0.000
 -4.00  0.1048E+02   1.020      0.00  0.8844E+03   2.947     -4.00  0.0000E+00   0.000
 -4.25  0.8027E+01   0.905     -0.25  0.6792E+03   2.832     -4.25  0.0000E+00   0.000
 -4.50  0.6928E+01   0.841     -0.50  0.4179E+03   2.621     -4.50  0.0000E+00   0.000
 -4.75  0.6066E+01   0.783     -0.75  0.2496E+03   2.397     -4.75  0.0000E+00   0.000
