pcol   Z        age    Mu       Mb       Mv       Mr       Mi       Mj       Mh       Mk       Ml       Mlp      Mm       Mg2      Vb-Ib    Rb-Ib    B-V      R-I      V-I      V-K     KzUbar   KzBbar   KzVbar   KzR_Jbar KzI_Jbar KzJbar   KzHbar   KzKbar   336W     439W     555W     675W     702W     785LP    368M     413M     492M     547M     648M     718M     875M     284W     tonryU   tonryB   tonryV   tonryR   tonryI   RG695v   RG9r     RG780i   RG850    RG1000  sq750    sq800    sq850    sq900    160W     300W     336W     546W     555W     606W     814W (555-814)ord (555-814)SBF (V-I)SBF Kp_bar H-K     H-Kp    STIS_LPbar  NIC_110wbar  NIC_160Wbar
41.66 0.03005  8.00   5.0509   3.3933   3.4394   1.7833   0.8267  -0.7883  -4.3200  -5.3700  -5.8125  -6.0491  -6.2129   0.2895   2.6127   0.9566   1.0665   0.7222   1.3500   3.7210  -6.4633  -5.7772   4.9942   3.3882   1.7502   0.4700  -1.7174  -4.2672  -5.7393  -5.9338   5.1373   3.5451   1.8320   0.7395   0.4698  -1.9531   4.8961   4.3880   2.4987   1.7939   0.8462   0.2962  -1.6135   6.4868   5.0424   3.2550   1.8044   0.7884  -1.2779  -1.0377  -1.2190  -1.6746  -2.1945  -2.8204   8.5718   7.2569  -0.0437  -0.7226  -1.3234  -1.9297  11.8144   5.9000   5.1700   1.3285   6.6443   2.6127   1.7578   0.2011   0.2127   1.8513   1.3404  -0.6658
41.70 0.03005  9.00   5.1801   3.4425   3.4889   1.8233   0.8662  -0.7490  -4.3326  -5.3751  -5.8181  -6.0517  -6.2220   0.3013   2.6226   0.9570   1.0896   0.7392   1.3807   3.8063  -6.4714  -5.7788   5.1186   3.4377   1.7903   0.5091  -1.6959  -4.2773  -5.7413  -5.9319   5.2940   3.5960   1.8721   0.7801   0.5094  -1.9317   5.0190   4.4598   2.5460   1.8335   0.8868   0.3362  -1.5789   6.6930   5.1696   3.3031   1.8446   0.8282  -1.2522  -1.0089  -1.1887  -1.6479  -2.1735  -2.8117   8.6887   7.3300  -0.0033  -0.6828  -1.2843  -1.9011  12.1743   6.0753   5.3236   1.3585   6.8507   2.6226   1.7973   0.2057   0.2159   1.8913   1.3801  -0.6303
41.74 0.03005 10.00   5.2263   3.4610   3.5072   1.8541   0.9089  -0.6994  -4.3374  -5.3772  -5.8218  -6.0536  -6.2302   0.3062   2.5984   0.9452   1.0986   0.7447   1.3905   3.8443  -6.4786  -5.7786   5.1625   3.4560   1.8210   0.5546  -1.6642  -4.2796  -5.7413  -5.9301   5.3576   3.6143   1.9030   0.8235   0.5556  -1.9012   5.0622   4.4784   2.5671   1.8645   0.9292   0.3831  -1.5361   6.8311   5.2145   3.3224   1.8751   0.8712  -1.2159  -0.9691  -1.1481  -1.6120  -2.1441  -2.7940   8.7372   7.3484   0.0466  -0.6325  -1.2365  -1.8649  12.4299   6.1717   5.3877   1.3684   7.0422   2.5984   1.8287   0.2088   0.2176   1.9221   1.4167  -0.5843
41.78 0.03005 11.00   5.2587   3.4720   3.5180   1.8799   0.9486  -0.6481  -4.3426  -5.3790  -5.8259  -6.0565  -6.2400   0.3103   2.5694   0.9312   1.1077   0.7498   1.3999   3.8798  -6.4878  -5.7778   5.1929   3.4668   1.8466   0.5984  -1.6319  -4.2819  -5.7405  -5.9294   5.4068   3.6250   1.9287   0.8638   0.6000  -1.8699   5.0918   4.4870   2.5811   1.8905   0.9678   0.4286  -1.4919   6.9654   5.2456   3.3344   1.9004   0.9112  -1.1787  -0.9284  -1.1064  -1.5749  -2.1142  -2.7759   8.7728   7.3566   0.0963  -0.5806  -1.1865  -1.8277  12.6834   6.2569   5.4377   1.3778   7.2457   2.5694   1.8551   0.2118   0.2189   1.9478   1.4490  -0.5371
41.81 0.03005 12.00   5.2759   3.4754   3.5212   1.9008   0.9858  -0.5958  -4.3502  -5.3832  -5.8332  -6.0628  -6.2543   0.3154   2.5354   0.9151   1.1166   0.7540   1.4082   3.9123  -6.5019  -5.7795   5.2084   3.4700   1.8673   0.6406  -1.5983  -4.2861  -5.7423  -5.9317   5.4391   3.6280   1.9496   0.9011   0.6428  -1.8372   5.1066   4.4854   2.5878   1.9118   1.0033   0.4728  -1.4460   7.0935   5.2617   3.3392   1.9208   0.9487  -1.1401  -0.8864  -1.0631  -1.5364  -2.0825  -2.7568   8.7949   7.3544   0.1456  -0.5277  -1.1350  -1.7887  12.9340   6.3277   5.4711   1.3862   7.4629   2.5354   1.8768   0.2147   0.2200   1.9687   1.4773  -0.4888
41.84 0.03005 13.00   5.2802   3.4789   3.5243   1.9188   1.0158  -0.5576  -4.3564  -5.3861  -5.8379  -6.0665  -6.2642   0.3193   2.5085   0.9030   1.1236   0.7588   1.4167   3.9435  -6.5114  -5.7799   5.2121   3.4732   1.8851   0.6737  -1.5746  -4.2896  -5.7427  -5.9323   5.4511   3.6308   1.9676   0.9317   0.6763  -1.8139   5.1102   4.4818   2.5947   1.9301   1.0326   0.5072  -1.4129   7.1856   5.2655   3.3440   1.9384   0.9790  -1.1127  -0.8561  -1.0320  -1.5088  -2.0599  -2.7431   8.8050   7.3500   0.1830  -0.4890  -1.0979  -1.7606  13.1188   6.3697   5.4840   1.3947   7.6348   2.5085   1.8955   0.2172   0.2210   1.9868   1.5012  -0.4536
41.87 0.03005 14.00   5.2742   3.4770   3.5222   1.9331   1.0443  -0.5172  -4.3634  -5.3895  -5.8436  -6.0715  -6.2760   0.3232   2.4779   0.8888   1.1308   0.7634   1.4249   3.9737  -6.5231  -5.7808   5.2059   3.4710   1.8993   0.7063  -1.5503  -4.2936  -5.7436  -5.9343   5.4506   3.6282   1.9820   0.9607   0.7095  -1.7900   5.1040   4.4717   2.5964   1.9447   1.0600   0.5416  -1.3785   7.2744   5.2591   3.3437   1.9523   1.0078  -1.0842  -0.8246  -0.9995  -1.4802  -2.0367  -2.7292   8.8064   7.3390   0.2216  -0.4480  -1.0587  -1.7316  13.3178   6.4010   5.4847   1.4029   7.8331   2.4779   1.9105   0.2197   0.2218   2.0011   1.5223  -0.4167
41.91 0.03005 15.00   5.2559   3.4689   3.5138   1.9427   1.0696  -0.4754  -4.3695  -5.3921  -5.8491  -6.0766  -6.2882   0.3275   2.4441   0.8731   1.1382   0.7673   1.4324   4.0011  -6.5358  -5.7810   5.1879   3.4626   1.9087   0.7368  -1.5239  -4.2965  -5.7437  -5.9362   5.4347   3.6195   1.9917   0.9862   0.7405  -1.7639   5.0861   4.4535   2.5922   1.9549   1.0836   0.5741  -1.3418   7.3549   5.2407   3.3373   1.9614   1.0335  -1.0539  -0.7915  -0.9652  -1.4495  -2.0113  -2.7132   8.7974   7.3198   0.2593  -0.4058  -1.0172  -1.7004  13.5255   6.4171   5.4701   1.4104   8.0554   2.4441   1.9211   0.2220   0.2224   2.0108   1.5391  -0.3787
41.94 0.03005 16.00   5.3466   3.5211   3.5662   1.9837   1.1057  -0.4451  -4.3678  -5.3864  -5.8444  -6.0711  -6.2875   0.3330   2.4605   0.8781   1.1473   0.7749   1.4462   4.0366  -6.5354  -5.7728   5.2753   3.5150   1.9498   0.7712  -1.5054  -4.2928  -5.7356  -5.9286   5.5452   3.6727   2.0327   1.0228   0.7752  -1.7455   5.1718   4.5195   2.6418   1.9955   1.1207   0.6087  -1.3166   7.4739   5.3306   3.3883   2.0027   1.0695  -1.0326  -0.7679  -0.9411  -1.4281  -1.9931  -2.7001   8.8725   7.3869   0.2930  -0.3748  -0.9887  -1.6786  13.6967   6.5253   5.5784   1.4237   8.1183   2.4605   1.9615   0.2237   0.2230   2.0518   1.5776  -0.3504
41.96 0.03005 17.00   5.3156   3.5093   3.5540   1.9890   1.1240  -0.4161  -4.3665  -5.3823  -5.8413  -6.0675  -6.2885   0.3366   2.4300   0.8650   1.1544   0.7801   1.4553   4.0642  -6.5363  -5.7663   5.2453   3.5028   1.9549   0.7931  -1.4863  -4.2896  -5.7292  -5.9229   5.5120   3.6599   2.0381   1.0417   0.7974  -1.7261   5.1423   4.4952   2.6345   2.0012   1.1381   0.6321  -1.2907   7.5272   5.2998   3.3784   2.0076   1.0882  -1.0111  -0.7447  -0.9170  -1.4061  -1.9739  -2.6862   8.8516   7.3614   0.3198  -0.3455  -0.9600  -1.6559  13.8655   6.5183   5.5464   1.4327   8.3191   2.4300   1.9676   0.2254   0.2234   2.0572   1.5894  -0.3239
