( Z, Y, Age) = 0.007549   0.249   1.000
 Mbol       dN       log dN    V       dN       log dN     I         dN       log dN
 -9.50  0.0000E+00   0.000     -5.50  0.0000E+00   0.000     -9.50  0.0000E+00   0.000
( Z, Y, Age) = 0.007549   0.249  10.000
 Mbol       dN       log dN    V       dN       log dN     I         dN       log dN
 12.75  0.0000E+00   0.000     16.75  0.0000E+00   0.000     12.75  0.0000E+00   0.000
 12.50  0.0000E+00   0.000     16.50  0.0000E+00   0.000     12.50  0.0000E+00   0.000
 12.25  0.0000E+00   0.000     16.25  0.0000E+00   0.000     12.25  0.0000E+00   0.000
 12.00  0.0000E+00   0.000     16.00  0.0000E+00   0.000     12.00  0.0000E+00   0.000
 11.75  0.0000E+00   0.000     15.75  0.0000E+00   0.000     11.75  0.0000E+00   0.000
 11.50  0.0000E+00   0.000     15.50  0.0000E+00   0.000     11.50  0.0000E+00   0.000
 11.25  0.0000E+00   0.000     15.25  0.0000E+00   0.000     11.25  0.0000E+00   0.000
 11.00  0.0000E+00   0.000     15.00  0.0000E+00   0.000     11.00  0.0000E+00   0.000
 10.75  0.0000E+00   0.000     14.75  0.0000E+00   0.000     10.75  0.0000E+00   0.000
 10.50  0.0000E+00   0.000     14.50  0.0000E+00   0.000     10.50  0.0000E+00   0.000
 10.25  0.0000E+00   0.000     14.25  0.0000E+00   0.000     10.25  0.0000E+00   0.000
 10.00  0.0000E+00   0.000     14.00  0.0000E+00   0.000     10.00  0.0000E+00   0.000
  9.75  0.0000E+00   0.000     13.75  0.0000E+00   0.000      9.75  0.0000E+00   0.000
  9.50  0.0000E+00   0.000     13.50  0.0000E+00   0.000      9.50  0.0000E+00   0.000
  9.25  0.0000E+00   0.000     13.25  0.0000E+00   0.000      9.25  0.0000E+00   0.000
  9.00  0.0000E+00   0.000     13.00  0.0000E+00   0.000      9.00  0.2583E+05   4.412
  8.75  0.0000E+00   0.000     12.75  0.0000E+00   0.000      8.75  0.7420E+05   4.870
  8.50  0.0000E+00   0.000     12.50  0.0000E+00   0.000      8.50  0.7434E+05   4.871
  8.25  0.0000E+00   0.000     12.25  0.0000E+00   0.000      8.25  0.6355E+05   4.803
  8.00  0.4059E+05   4.608     12.00  0.0000E+00   0.000      8.00  0.5502E+05   4.741
  7.75  0.9818E+05   4.992     11.75  0.0000E+00   0.000      7.75  0.4420E+05   4.645
  7.50  0.8557E+05   4.932     11.50  0.0000E+00   0.000      7.50  0.4340E+05   4.637
  7.25  0.7594E+05   4.880     11.25  0.0000E+00   0.000      7.25  0.4082E+05   4.611
  7.00  0.6301E+05   4.799     11.00  0.0000E+00   0.000      7.00  0.4008E+05   4.603
  6.75  0.5808E+05   4.764     10.75  0.0000E+00   0.000      6.75  0.3799E+05   4.580
  6.50  0.5308E+05   4.725     10.50  0.0000E+00   0.000      6.50  0.3741E+05   4.573
  6.25  0.4863E+05   4.687     10.25  0.0000E+00   0.000      6.25  0.3593E+05   4.555
  6.00  0.4519E+05   4.655     10.00  0.0000E+00   0.000      6.00  0.3522E+05   4.547
  5.75  0.4156E+05   4.619      9.75  0.0000E+00   0.000      5.75  0.3431E+05   4.535
  5.50  0.3840E+05   4.584      9.50  0.0000E+00   0.000      5.50  0.3242E+05   4.511
  5.25  0.3598E+05   4.556      9.25  0.0000E+00   0.000      5.25  0.3089E+05   4.490
  5.00  0.3166E+05   4.500      9.00  0.1358E+05   4.133      5.00  0.2863E+05   4.457
  4.75  0.2927E+05   4.466      8.75  0.5646E+05   4.752      4.75  0.2690E+05   4.430
  4.50  0.2708E+05   4.433      8.50  0.8409E+05   4.925      4.50  0.2454E+05   4.390
  4.25  0.2639E+05   4.421      8.25  0.6490E+05   4.812      4.25  0.2210E+05   4.344
  4.00  0.1817E+05   4.259      8.00  0.5782E+05   4.762      4.00  0.2063E+05   4.314
  3.75  0.2307E+05   4.363      7.75  0.4838E+05   4.685      3.75  0.1965E+05   4.293
  3.50  0.1504E+05   4.177      7.50  0.4327E+05   4.636      3.50  0.1408E+05   4.149
  3.25  0.1705E+05   4.232      7.25  0.4218E+05   4.625      3.25  0.1771E+05   4.248
  3.00  0.1609E+05   4.207      7.00  0.4121E+05   4.615      3.00  0.1111E+05   4.046
  2.75  0.9830E+04   3.993      6.75  0.3871E+05   4.588      2.75  0.1143E+05   4.058
  2.50  0.1099E+05   4.041      6.50  0.3744E+05   4.573      2.50  0.9658E+04   3.985
  2.25  0.7529E+04   3.877      6.25  0.3675E+05   4.565      2.25  0.6773E+04   3.831
  2.00  0.6159E+04   3.790      6.00  0.3565E+05   4.552      2.00  0.5882E+04   3.770
  1.75  0.4250E+04   3.628      5.75  0.3432E+05   4.536      1.75  0.3618E+04   3.559
  1.50  0.4252E+04   3.629      5.50  0.3359E+05   4.526      1.50  0.4172E+04   3.620
  1.25  0.3932E+04   3.595      5.25  0.3139E+05   4.497      1.25  0.3871E+04   3.588
  1.00  0.2333E+04   3.368      5.00  0.2888E+05   4.461      1.00  0.4134E+04   3.616
  0.75  0.2403E+04   3.381      4.75  0.2755E+05   4.440      0.75  0.3608E+04   3.557
  0.50  0.3055E+04   3.485      4.50  0.2489E+05   4.396      0.50  0.3020E+04   3.480
  0.25  0.3334E+04   3.523      4.25  0.2368E+05   4.374      0.25  0.7568E+03   2.879
  0.00  0.1341E+04   3.128      4.00  0.1892E+05   4.277      0.00  0.3373E+03   2.528
 -0.25  0.4236E+03   2.627      3.75  0.2220E+05   4.346     -0.25  0.4874E+03   2.688
 -0.50  0.3084E+03   2.489      3.50  0.1363E+05   4.134     -0.50  0.3137E+03   2.497
 -0.75  0.4264E+03   2.630      3.25  0.1780E+05   4.250     -0.75  0.2362E+03   2.373
 -1.00  0.2674E+03   2.427      3.00  0.1257E+05   4.099     -1.00  0.1530E+03   2.185
 -1.25  0.2049E+03   2.312      2.75  0.1095E+05   4.040     -1.25  0.1280E+03   2.107
 -1.50  0.1394E+03   2.144      2.50  0.1019E+05   4.008     -1.50  0.9614E+02   1.983
 -1.75  0.1053E+03   2.022      2.25  0.7167E+04   3.855     -1.75  0.5715E+02   1.757
 -2.00  0.8577E+02   1.933      2.00  0.5962E+04   3.775     -2.00  0.5396E+02   1.732
 -2.25  0.6837E+02   1.835      1.75  0.3858E+04   3.586     -2.25  0.1799E+02   1.255
 -2.50  0.5665E+02   1.753      1.50  0.4114E+04   3.614     -2.50  0.5297E+00  -0.276
 -2.75  0.4607E+02   1.663      1.25  0.3697E+04   3.568     -2.75  0.0000E+00   0.000
 -3.00  0.4269E+02   1.630      1.00  0.3758E+04   3.575     -3.00  0.0000E+00   0.000
 -3.25  0.3558E+02   1.551      0.75  0.3692E+04   3.567     -3.25  0.0000E+00   0.000
 -3.50  0.3227E+02   1.509      0.50  0.3417E+04   3.534     -3.50  0.0000E+00   0.000
 -3.75  0.2609E+02   1.416      0.25  0.1122E+04   3.050     -3.75  0.0000E+00   0.000
 -4.00  0.1298E+02   1.113      0.00  0.3316E+03   2.521     -4.00  0.0000E+00   0.000
 -4.25  0.1199E+02   1.079     -0.25  0.4780E+03   2.679     -4.25  0.0000E+00   0.000
 -4.50  0.1186E+02   1.074     -0.50  0.3589E+03   2.555     -4.50  0.0000E+00   0.000
 -4.75  0.1155E+02   1.063     -0.75  0.2536E+03   2.404     -4.75  0.0000E+00   0.000
 -5.00  0.9338E+01   0.970     -1.00  0.1679E+03   2.225     -5.00  0.0000E+00   0.000
 -5.25  0.4636E+01   0.666     -1.25  0.1386E+03   2.142     -5.25  0.0000E+00   0.000
 -5.50  0.1264E-01  -1.898     -1.50  0.1041E+03   2.017     -5.50  0.0000E+00   0.000
 -5.75  0.0000E+00   0.000     -1.75  0.6577E+02   1.818     -5.75  0.0000E+00   0.000
 -6.00  0.0000E+00   0.000     -2.00  0.5909E+02   1.771     -6.00  0.0000E+00   0.000
 -6.25  0.0000E+00   0.000     -2.25  0.2765E+02   1.442     -6.25  0.0000E+00   0.000
 -6.50  0.0000E+00   0.000     -2.50  0.4542E+01   0.657     -6.50  0.0000E+00   0.000
 -6.75  0.0000E+00   0.000     -2.75  0.0000E+00   0.000     -6.75  0.0000E+00   0.000
 -7.00  0.0000E+00   0.000     -3.00  0.0000E+00   0.000     -7.00  0.0000E+00   0.000
 -7.25  0.0000E+00   0.000     -3.25  0.0000E+00   0.000     -7.25  0.0000E+00   0.000
 -7.50  0.0000E+00   0.000     -3.50  0.0000E+00   0.000     -7.50  0.0000E+00   0.000
 -7.75  0.0000E+00   0.000     -3.75  0.0000E+00   0.000     -7.75  0.0000E+00   0.000
 -8.00  0.0000E+00   0.000     -4.00  0.0000E+00   0.000     -8.00  0.0000E+00   0.000
 -8.25  0.0000E+00   0.000     -4.25  0.0000E+00   0.000     -8.25  0.0000E+00   0.000
 -8.50  0.0000E+00   0.000     -4.50  0.0000E+00   0.000     -8.50  0.0000E+00   0.000
 -8.75  0.0000E+00   0.000     -4.75  0.0000E+00   0.000     -8.75  0.0000E+00   0.000
 -9.00  0.0000E+00   0.000     -5.00  0.0000E+00   0.000     -9.00  0.0000E+00   0.000
 -9.25  0.0000E+00   0.000     -5.25  0.0000E+00   0.000     -9.25  0.0000E+00   0.000
 -9.50  0.0000E+00   0.000     -5.50  0.0000E+00   0.000     -9.50  0.0000E+00   0.000
( Z, Y, Age) = 0.019404   0.281   1.000
 Mbol       dN       log dN    V       dN       log dN     I         dN       log dN
 12.75  0.0000E+00   0.000     16.75  0.0000E+00   0.000     12.75  0.0000E+00   0.000
 12.50  0.0000E+00   0.000     16.50  0.0000E+00   0.000     12.50  0.0000E+00   0.000
 12.25  0.0000E+00   0.000     16.25  0.0000E+00   0.000     12.25  0.0000E+00   0.000
 12.00  0.0000E+00   0.000     16.00  0.0000E+00   0.000     12.00  0.0000E+00   0.000
 11.75  0.0000E+00   0.000     15.75  0.0000E+00   0.000     11.75  0.0000E+00   0.000
 11.50  0.0000E+00   0.000     15.50  0.0000E+00   0.000     11.50  0.0000E+00   0.000
 11.25  0.0000E+00   0.000     15.25  0.0000E+00   0.000     11.25  0.0000E+00   0.000
 11.00  0.0000E+00   0.000     15.00  0.0000E+00   0.000     11.00  0.0000E+00   0.000
 10.75  0.0000E+00   0.000     14.75  0.0000E+00   0.000     10.75  0.0000E+00   0.000
 10.50  0.0000E+00   0.000     14.50  0.0000E+00   0.000     10.50  0.0000E+00   0.000
 10.25  0.0000E+00   0.000     14.25  0.0000E+00   0.000     10.25  0.0000E+00   0.000
 10.00  0.0000E+00   0.000     14.00  0.0000E+00   0.000     10.00  0.0000E+00   0.000
  9.75  0.0000E+00   0.000     13.75  0.0000E+00   0.000      9.75  0.0000E+00   0.000
  9.50  0.0000E+00   0.000     13.50  0.0000E+00   0.000      9.50  0.7452E+04   3.872
  9.25  0.0000E+00   0.000     13.25  0.0000E+00   0.000      9.25  0.1959E+05   4.292
  9.00  0.0000E+00   0.000     13.00  0.0000E+00   0.000      9.00  0.4689E+05   4.671
  8.75  0.0000E+00   0.000     12.75  0.0000E+00   0.000      8.75  0.9201E+05   4.964
  8.50  0.0000E+00   0.000     12.50  0.0000E+00   0.000      8.50  0.8788E+05   4.944
  8.25  0.1291E+05   4.111     12.25  0.0000E+00   0.000      8.25  0.7714E+05   4.887
  8.00  0.6676E+05   4.824     12.00  0.0000E+00   0.000      8.00  0.6769E+05   4.831
  7.75  0.1236E+06   5.092     11.75  0.0000E+00   0.000      7.75  0.5545E+05   4.744
  7.50  0.1048E+06   5.020     11.50  0.0000E+00   0.000      7.50  0.5291E+05   4.724
  7.25  0.9432E+05   4.975     11.25  0.0000E+00   0.000      7.25  0.4990E+05   4.698
  7.00  0.7878E+05   4.896     11.00  0.0000E+00   0.000      7.00  0.4846E+05   4.685
  6.75  0.7163E+05   4.855     10.75  0.0000E+00   0.000      6.75  0.4655E+05   4.668
  6.50  0.6592E+05   4.819     10.50  0.0000E+00   0.000      6.50  0.4583E+05   4.661
  6.25  0.5978E+05   4.777     10.25  0.0000E+00   0.000      6.25  0.4387E+05   4.642
  6.00  0.5617E+05   4.750     10.00  0.0000E+00   0.000      6.00  0.4326E+05   4.636
  5.75  0.5123E+05   4.710      9.75  0.0000E+00   0.000      5.75  0.4194E+05   4.623
  5.50  0.4748E+05   4.677      9.50  0.3845E+04   3.585      5.50  0.3978E+05   4.600
  5.25  0.4458E+05   4.649      9.25  0.1611E+05   4.207      5.25  0.3816E+05   4.582
  5.00  0.3954E+05   4.597      9.00  0.3431E+05   4.535      5.00  0.3546E+05   4.550
  4.75  0.3666E+05   4.564      8.75  0.7594E+05   4.880      4.75  0.3341E+05   4.524
  4.50  0.3398E+05   4.531      8.50  0.9880E+05   4.995      4.50  0.3077E+05   4.488
  4.25  0.3272E+05   4.515      8.25  0.7908E+05   4.898      4.25  0.2801E+05   4.447
  4.00  0.2409E+05   4.382      8.00  0.7013E+05   4.846      4.00  0.2620E+05   4.418
  3.75  0.2872E+05   4.458      7.75  0.6094E+05   4.785      3.75  0.2488E+05   4.396
  3.50  0.2057E+05   4.313      7.50  0.5345E+05   4.728      3.50  0.1957E+05   4.292
  3.25  0.2229E+05   4.348      7.25  0.5073E+05   4.705      3.25  0.2255E+05   4.353
  3.00  0.2111E+05   4.324      7.00  0.5069E+05   4.705      3.00  0.1580E+05   4.199
  2.75  0.1447E+05   4.160      6.75  0.4713E+05   4.673      2.75  0.1591E+05   4.202
  2.50  0.1549E+05   4.190      6.50  0.4574E+05   4.660      2.50  0.1407E+05   4.148
  2.25  0.1155E+05   4.063      6.25  0.4492E+05   4.652      2.25  0.1050E+05   4.021
  2.00  0.1017E+05   4.008      6.00  0.4355E+05   4.639      2.00  0.9881E+04   3.995
  1.75  0.7106E+04   3.852      5.75  0.4210E+05   4.624      1.75  0.6534E+04   3.815
  1.50  0.7893E+04   3.897      5.50  0.4134E+05   4.616      1.50  0.7959E+04   3.901
  1.25  0.7042E+04   3.848      5.25  0.3854E+05   4.586      1.25  0.7535E+04   3.877
  1.00  0.3393E+04   3.531      5.00  0.3600E+05   4.556      1.00  0.7308E+04   3.864
  0.75  0.4699E+04   3.672      4.75  0.3407E+05   4.532      0.75  0.5053E+04   3.704
  0.50  0.4839E+04   3.685      4.50  0.3113E+05   4.493      0.50  0.3351E+04   3.525
  0.25  0.4117E+04   3.615      4.25  0.2961E+05   4.471      0.25  0.8171E+03   2.912
  0.00  0.1448E+04   3.161      4.00  0.2464E+05   4.392      0.00  0.5319E+03   2.726
 -0.25  0.4653E+03   2.668      3.75  0.2774E+05   4.443     -0.25  0.6436E+03   2.809
 -0.50  0.4835E+03   2.684      3.50  0.1885E+05   4.275     -0.50  0.4069E+03   2.610
 -0.75  0.5608E+03   2.749      3.25  0.2293E+05   4.360     -0.75  0.2716E+03   2.434
 -1.00  0.3531E+03   2.548      3.00  0.1736E+05   4.240     -1.00  0.1712E+03   2.234
 -1.25  0.2671E+03   2.427      2.75  0.1549E+05   4.190     -1.25  0.1420E+03   2.152
 -1.50  0.1627E+03   2.211      2.50  0.1462E+05   4.165     -1.50  0.1116E+03   2.048
 -1.75  0.1177E+03   2.071      2.25  0.1106E+05   4.044     -1.75  0.7470E+02   1.873
 -2.00  0.9496E+02   1.978      2.00  0.9887E+04   3.995     -2.00  0.5953E+02   1.775
 -2.25  0.7615E+02   1.882      1.75  0.6683E+04   3.825     -2.25  0.1799E+02   1.255
 -2.50  0.6398E+02   1.806      1.50  0.7920E+04   3.899     -2.50  0.5297E+00  -0.276
 -2.75  0.5344E+02   1.728      1.25  0.7272E+04   3.862     -2.75  0.0000E+00   0.000
 -3.00  0.5009E+02   1.700      1.00  0.6816E+04   3.834     -3.00  0.0000E+00   0.000
 -3.25  0.4235E+02   1.627      0.75  0.5552E+04   3.744     -3.25  0.0000E+00   0.000
 -3.50  0.3697E+02   1.568      0.50  0.4008E+04   3.603     -3.50  0.0000E+00   0.000
 -3.75  0.3044E+02   1.483      0.25  0.1195E+04   3.077     -3.75  0.0000E+00   0.000
 -4.00  0.1751E+02   1.243      0.00  0.4689E+03   2.671     -4.00  0.0000E+00   0.000
 -4.25  0.1679E+02   1.225     -0.25  0.6724E+03   2.828     -4.25  0.0000E+00   0.000
 -4.50  0.1696E+02   1.229     -0.50  0.4651E+03   2.668     -4.50  0.0000E+00   0.000
 -4.75  0.1692E+02   1.228     -0.75  0.3024E+03   2.481     -4.75  0.0000E+00   0.000
 -5.00  0.1518E+02   1.181     -1.00  0.1886E+03   2.276     -5.00  0.0000E+00   0.000
 -5.25  0.6928E+01   0.841     -1.25  0.1533E+03   2.186     -5.25  0.0000E+00   0.000
 -5.50  0.1264E-01  -1.898     -1.50  0.1182E+03   2.073     -5.50  0.0000E+00   0.000
 -5.75  0.0000E+00   0.000     -1.75  0.8308E+02   1.919     -5.75  0.0000E+00   0.000
 -6.00  0.0000E+00   0.000     -2.00  0.7028E+02   1.847     -6.00  0.0000E+00   0.000
 -6.25  0.0000E+00   0.000     -2.25  0.2782E+02   1.444     -6.25  0.0000E+00   0.000
 -6.50  0.0000E+00   0.000     -2.50  0.4542E+01   0.657     -6.50  0.0000E+00   0.000
 -6.75  0.0000E+00   0.000     -2.75  0.0000E+00   0.000     -6.75  0.0000E+00   0.000
 -7.00  0.0000E+00   0.000     -3.00  0.0000E+00   0.000     -7.00  0.0000E+00   0.000
 -7.25  0.0000E+00   0.000     -3.25  0.0000E+00   0.000     -7.25  0.0000E+00   0.000
 -7.50  0.0000E+00   0.000     -3.50  0.0000E+00   0.000     -7.50  0.0000E+00   0.000
 -7.75  0.0000E+00   0.000     -3.75  0.0000E+00   0.000     -7.75  0.0000E+00   0.000
 -8.00  0.0000E+00   0.000     -4.00  0.0000E+00   0.000     -8.00  0.0000E+00   0.000
 -8.25  0.0000E+00   0.000     -4.25  0.0000E+00   0.000     -8.25  0.0000E+00   0.000
 -8.50  0.0000E+00   0.000     -4.50  0.0000E+00   0.000     -8.50  0.0000E+00   0.000
 -8.75  0.0000E+00   0.000     -4.75  0.0000E+00   0.000     -8.75  0.0000E+00   0.000
 -9.00  0.0000E+00   0.000     -5.00  0.0000E+00   0.000     -9.00  0.0000E+00   0.000
 -9.25  0.0000E+00   0.000     -5.25  0.0000E+00   0.000     -9.25  0.0000E+00   0.000
 -9.50  0.0000E+00   0.000     -5.50  0.0000E+00   0.000     -9.50  0.0000E+00   0.000
( Z, Y, Age) = 0.019404   0.281   2.000
 Mbol       dN       log dN    V       dN       log dN     I         dN       log dN
 12.75  0.0000E+00   0.000     16.75  0.0000E+00   0.000     12.75  0.0000E+00   0.000
 12.50  0.0000E+00   0.000     16.50  0.0000E+00   0.000     12.50  0.0000E+00   0.000
 12.25  0.0000E+00   0.000     16.25  0.0000E+00   0.000     12.25  0.0000E+00   0.000
 12.00  0.0000E+00   0.000     16.00  0.0000E+00   0.000     12.00  0.0000E+00   0.000
 11.75  0.0000E+00   0.000     15.75  0.0000E+00   0.000     11.75  0.0000E+00   0.000
 11.50  0.0000E+00   0.000     15.50  0.0000E+00   0.000     11.50  0.0000E+00   0.000
 11.25  0.0000E+00   0.000     15.25  0.0000E+00   0.000     11.25  0.0000E+00   0.000
 11.00  0.0000E+00   0.000     15.00  0.0000E+00   0.000     11.00  0.0000E+00   0.000
 10.75  0.0000E+00   0.000     14.75  0.0000E+00   0.000     10.75  0.0000E+00   0.000
 10.50  0.0000E+00   0.000     14.50  0.0000E+00   0.000     10.50  0.0000E+00   0.000
 10.25  0.0000E+00   0.000     14.25  0.0000E+00   0.000     10.25  0.0000E+00   0.000
 10.00  0.0000E+00   0.000     14.00  0.0000E+00   0.000     10.00  0.0000E+00   0.000
  9.75  0.0000E+00   0.000     13.75  0.0000E+00   0.000      9.75  0.0000E+00   0.000
  9.50  0.0000E+00   0.000     13.50  0.0000E+00   0.000      9.50  0.1416E+05   4.151
  9.25  0.0000E+00   0.000     13.25  0.0000E+00   0.000      9.25  0.3982E+05   4.600
  9.00  0.0000E+00   0.000     13.00  0.0000E+00   0.000      9.00  0.6654E+05   4.823
  8.75  0.0000E+00   0.000     12.75  0.0000E+00   0.000      8.75  0.1096E+06   5.040
  8.50  0.0000E+00   0.000     12.50  0.0000E+00   0.000      8.50  0.1037E+06   5.016
  8.25  0.2454E+05   4.390     12.25  0.0000E+00   0.000      8.25  0.8896E+05   4.949
  8.00  0.9377E+05   4.972     12.00  0.0000E+00   0.000      8.00  0.8096E+05   4.908
  7.75  0.1479E+06   5.170     11.75  0.0000E+00   0.000      7.75  0.6626E+05   4.821
  7.50  0.1253E+06   5.098     11.50  0.0000E+00   0.000      7.50  0.6259E+05   4.796
  7.25  0.1118E+06   5.049     11.25  0.0000E+00   0.000      7.25  0.5857E+05   4.768
  7.00  0.9438E+05   4.975     11.00  0.0000E+00   0.000      7.00  0.5707E+05   4.756
  6.75  0.8560E+05   4.932     10.75  0.0000E+00   0.000      6.75  0.5487E+05   4.739
  6.50  0.7811E+05   4.893     10.50  0.0000E+00   0.000      6.50  0.5399E+05   4.732
  6.25  0.7113E+05   4.852     10.25  0.0000E+00   0.000      6.25  0.5176E+05   4.714
  6.00  0.6669E+05   4.824     10.00  0.0000E+00   0.000      6.00  0.5091E+05   4.707
  5.75  0.6090E+05   4.785      9.75  0.0000E+00   0.000      5.75  0.4973E+05   4.697
  5.50  0.5667E+05   4.753      9.50  0.7211E+04   3.858      5.50  0.4704E+05   4.672
  5.25  0.5265E+05   4.721      9.25  0.3067E+05   4.487      5.25  0.4499E+05   4.653
  5.00  0.4728E+05   4.675      9.00  0.5737E+05   4.759      5.00  0.4229E+05   4.626
  4.75  0.4388E+05   4.642      8.75  0.9381E+05   4.972      4.75  0.3966E+05   4.598
  4.50  0.4052E+05   4.608      8.50  0.1144E+06   5.058      4.50  0.3668E+05   4.564
  4.25  0.3880E+05   4.589      8.25  0.9361E+05   4.971      4.25  0.3362E+05   4.527
  4.00  0.2995E+05   4.476      8.00  0.8188E+05   4.913      4.00  0.3183E+05   4.503
  3.75  0.3429E+05   4.535      7.75  0.7314E+05   4.864      3.75  0.3038E+05   4.483
  3.50  0.2676E+05   4.428      7.50  0.6345E+05   4.802      3.50  0.2594E+05   4.414
  3.25  0.2767E+05   4.442      7.25  0.5995E+05   4.778      3.25  0.2571E+05   4.410
  3.00  0.2459E+05   4.391      7.00  0.5932E+05   4.773      3.00  0.2142E+05   4.331
  2.75  0.1999E+05   4.301      6.75  0.5551E+05   4.744      2.75  0.2124E+05   4.327
  2.50  0.2041E+05   4.310      6.50  0.5404E+05   4.733      2.50  0.1849E+05   4.267
  2.25  0.1403E+05   4.147      6.25  0.5301E+05   4.724      2.25  0.1211E+05   4.083
  2.00  0.1104E+05   4.043      6.00  0.5147E+05   4.712      2.00  0.1045E+05   4.019
  1.75  0.7346E+04   3.866      5.75  0.4959E+05   4.695      1.75  0.6679E+04   3.825
  1.50  0.8015E+04   3.904      5.50  0.4866E+05   4.687      1.50  0.8069E+04   3.907
  1.25  0.7134E+04   3.853      5.25  0.4593E+05   4.662      1.25  0.7642E+04   3.883
  1.00  0.3501E+04   3.544      5.00  0.4254E+05   4.629      1.00  0.7691E+04   3.886
  0.75  0.4785E+04   3.680      4.75  0.4073E+05   4.610      0.75  0.6502E+04   3.813
  0.50  0.5515E+04   3.742      4.50  0.3703E+05   4.569      0.50  0.3639E+04   3.561
  0.25  0.5242E+04   3.719      4.25  0.3534E+05   4.548      0.25  0.9164E+03   2.962
  0.00  0.1708E+04   3.232      4.00  0.3022E+05   4.480      0.00  0.6831E+03   2.835
 -0.25  0.5678E+03   2.754      3.75  0.3309E+05   4.520     -0.25  0.7489E+03   2.874
 -0.50  0.5829E+03   2.766      3.50  0.2528E+05   4.403     -0.50  0.4850E+03   2.686
 -0.75  0.6796E+03   2.832      3.25  0.2719E+05   4.434     -0.75  0.3354E+03   2.526
 -1.00  0.4257E+03   2.629      3.00  0.2161E+05   4.335     -1.00  0.2302E+03   2.362
 -1.25  0.3249E+03   2.512      2.75  0.2128E+05   4.328     -1.25  0.2116E+03   2.325
 -1.50  0.2098E+03   2.322      2.50  0.1932E+05   4.286     -1.50  0.1240E+03   2.094
 -1.75  0.1596E+03   2.203      2.25  0.1315E+05   4.119     -1.75  0.7470E+02   1.873
 -2.00  0.1273E+03   2.105      2.00  0.1056E+05   4.024     -2.00  0.5953E+02   1.775
 -2.25  0.1026E+03   2.011      1.75  0.6851E+04   3.836     -2.25  0.1799E+02   1.255
 -2.50  0.8455E+02   1.927      1.50  0.8038E+04   3.905     -2.50  0.5297E+00  -0.276
 -2.75  0.7219E+02   1.858      1.25  0.7382E+04   3.868     -2.75  0.0000E+00   0.000
 -3.00  0.6591E+02   1.819      1.00  0.6951E+04   3.842     -3.00  0.0000E+00   0.000
 -3.25  0.5650E+02   1.752      0.75  0.7014E+04   3.846     -3.25  0.0000E+00   0.000
 -3.50  0.4943E+02   1.694      0.50  0.4510E+04   3.654     -3.50  0.0000E+00   0.000
 -3.75  0.3662E+02   1.564      0.25  0.1313E+04   3.118     -3.75  0.0000E+00   0.000
 -4.00  0.2067E+02   1.315      0.00  0.6022E+03   2.780     -4.00  0.0000E+00   0.000
 -4.25  0.2002E+02   1.302     -0.25  0.7963E+03   2.901     -4.25  0.0000E+00   0.000
 -4.50  0.2045E+02   1.311     -0.50  0.5482E+03   2.739     -4.50  0.0000E+00   0.000
 -4.75  0.2068E+02   1.316     -0.75  0.3692E+03   2.567     -4.75  0.0000E+00   0.000
 -5.00  0.1629E+02   1.212     -1.00  0.2471E+03   2.393     -5.00  0.0000E+00   0.000
 -5.25  0.6928E+01   0.841     -1.25  0.2209E+03   2.344     -5.25  0.0000E+00   0.000
 -5.50  0.1264E-01  -1.898     -1.50  0.1523E+03   2.183     -5.50  0.0000E+00   0.000
 -5.75  0.0000E+00   0.000     -1.75  0.8313E+02   1.920     -5.75  0.0000E+00   0.000
 -6.00  0.0000E+00   0.000     -2.00  0.7028E+02   1.847     -6.00  0.0000E+00   0.000
 -6.25  0.0000E+00   0.000     -2.25  0.2782E+02   1.444     -6.25  0.0000E+00   0.000
 -6.50  0.0000E+00   0.000     -2.50  0.4542E+01   0.657     -6.50  0.0000E+00   0.000
 -6.75  0.0000E+00   0.000     -2.75  0.0000E+00   0.000     -6.75  0.0000E+00   0.000
 -7.00  0.0000E+00   0.000     -3.00  0.0000E+00   0.000     -7.00  0.0000E+00   0.000
 -7.25  0.0000E+00   0.000     -3.25  0.0000E+00   0.000     -7.25  0.0000E+00   0.000
 -7.50  0.0000E+00   0.000     -3.50  0.0000E+00   0.000     -7.50  0.0000E+00   0.000
 -7.75  0.0000E+00   0.000     -3.75  0.0000E+00   0.000     -7.75  0.0000E+00   0.000
 -8.00  0.0000E+00   0.000     -4.00  0.0000E+00   0.000     -8.00  0.0000E+00   0.000
 -8.25  0.0000E+00   0.000     -4.25  0.0000E+00   0.000     -8.25  0.0000E+00   0.000
 -8.50  0.0000E+00   0.000     -4.50  0.0000E+00   0.000     -8.50  0.0000E+00   0.000
 -8.75  0.0000E+00   0.000     -4.75  0.0000E+00   0.000     -8.75  0.0000E+00   0.000
 -9.00  0.0000E+00   0.000     -5.00  0.0000E+00   0.000     -9.00  0.0000E+00   0.000
 -9.25  0.0000E+00   0.000     -5.25  0.0000E+00   0.000     -9.25  0.0000E+00   0.000
 -9.50  0.0000E+00   0.000     -5.50  0.0000E+00   0.000     -9.50  0.0000E+00   0.000
( Z, Y, Age) = 0.019404   0.281   5.000
 Mbol       dN       log dN    V       dN       log dN     I         dN       log dN
 12.75  0.0000E+00   0.000     16.75  0.0000E+00   0.000     12.75  0.0000E+00   0.000
 12.50  0.0000E+00   0.000     16.50  0.0000E+00   0.000     12.50  0.0000E+00   0.000
